Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
601.643,468.297,-375.577,32550,119910,168980
605.913,407.968,-345.931,24220,125370,172970
599.63,363.987,-315.004,14210,130900,177100
600.606,335.134,-277.672,3150,136010,181930
600.606,295.118,-234.545,-5740,139300,187250
598.593,234.972,-204.35,-11550,140490,192150
591.029,158.783,-176.656,-16730,141120,196000
571.814,95.831,-147.62,-23170,141610,197750
574.376,50.63,-135.969,-30450,141330,197120
574.864,12.749,-119.011,-37100,141610,196420
570.106,-12.81,-105.957,-44240,141890,195580
590.724,-28.365,-98.515,-50400,142030,195440
589.443,-58.804,-76.86,-54180,142730,198100
586.393,-92.72,-56.608,-57260,142800,201390
585.539,-135.176,-23.119,-58170,141750,204750
571.448,-187.331,8.54,-57050,139160,208110
552.904,-238.388,33.977,-55510,135310,210700
530.883,-295.301,52.765,-52990,131250,213150
503.128,-360.266,81.74,-49700,127890,214270
491.538,-424.377,106.14,-46760,123830,212730
483.913,-477.264,123.647,-43470,119490,209510
474.214,-550.037,164.151,-40670,115710,205100
467.138,-590.785,200.446,-37310,109340,198660
474.092,-636.718,214.049,-32130,101570,191380
477.874,-674.233,241.011,-26740,93940,183540
477.081,-702.476,264.069,-20790,85330,175840
471.896,-724.07,272.365,-14000,75810,168280
470.31,-740.235,275.537,-6650,66500,161070
460.977,-759.084,286.334,1540,57960,154980
447.008,-784.277,290.238,9450,49630,149100
442.006,-820.999,290.97,16450,42070,143010
433.649,-857.05,294.63,22540,36120,136290
431.209,-883.89,300.608,25690,31360,129500
427.671,-906.582,302.194,25830,27440,123690
416.752,-931.653,298.595,23800,24500,118370
409.005,-950.99,292.495,20160,22610,112700
401.746,-966.057,289.201,15890,21490,106470
396.317,-972.279,277.428,11900,20930,99610
401.258,-982.039,277.977,8260,21280,92470
402.051,-1006.44,289.689,5670,21560,84420
410.347,-1022.73,291.641,3570,20650,74410
428.281,-1037.55,299.693,1540,19390,63070
439.871,-1035.78,304.39,-140,17080,50680
454.389,-1018.27,298.9,-1330,14210,38360
466.955,-991.311,295.667,-1680,11900,26740
482.388,-960.75,297.68,-1610,9870,16450
498.919,-924.15,300.547,-560,7490,7560
514.596,-894.443,299.327,1680,4690,630
532.774,-867.969,290.604,4480,2170,-4970
551.745,-848.876,285.968,6790,560,-9310
569.862,-830.942,282.003,8260,-420,-12810
589.321,-809.958,279.197,8190,-840,-15610
602.558,-791.658,275.659,7070,-910,-17920
614.636,-768.295,268.156,5180,-700,-19950
630.496,-739.564,263.459,3150,140,-20860
643.916,-718.275,265.289,1540,1260,-20300
657.702,-707.356,271.816,840,1960,-19110
671.732,-705.404,271.877,560,2310,-17850
684.542,-704.367,277.123,0,2590,-16800
691.557,-696.62,279.319,-490,2240,-16310
701.012,-683.871,282.064,-490,1610,-15960
710.589,-665.022,283.772,-70,840,-14980
711.626,-648.186,288.53,1050,-210,-12740
709.918,-643.245,281.149,2380,-1260,-9520
709.674,-648.552,284.199,3220,-1750,-5950
706.563,-663.619,288.225,3360,-2030,-2240
696.986,-684.054,290.36,2940,-2450,770
691.862,-702.903,294.447,2030,-2870,2660
683.261,-716.567,294.02,1330,-3360,3920
670.207,-725.595,288.835,770,-3990,4620
661.545,-731.146,284.809,560,-4410,4550
656.665,-742.126,284.809,840,-4830,4410
646.966,-751.947,276.33,980,-5320,4060
643.855,-752.069,271.877,420,-5390,3080
639.585,-752.069,271.328,-210,-5390,2520
632.875,-755.912,265.716,-560,-5810,1960
629.642,-751.093,256.627,-560,-6440,980
628.727,-745.054,251.991,-70,-6860,490
622.688,-747.433,248.087,700,-7210,280
618.418,-755.119,242.475,1400,-7420,-210
618.906,-762.988,239.425,1330,-6930,-980
497.211,786.595,-595.421,-1330,630,1890
500.688,790.438,-592.798,-700,1540,2870
503.128,798.368,-597.251,350,1680,3500
507.215,815.265,-610.732,1260,1540,3710
502.091,833.626,-633.241,1470,1190,3500
492.636,870.592,-682.224,210,1680,3220
501.969,914.695,-727.12,-3570,4690,4200
522.892,953.918,-753.228,-9100,9800,7420
534.238,1004.18,-763.049,-13230,15680,13090
552.233,1031.08,-731.451,-13650,20650,20440
537.898,1037.24,-733.83,-10500,22890,27790
544.547,1016.02,-759.45,-11060,25970,34860
546.194,1011.44,-767.319,-13440,30450,39270
554.673,1030.17,-777.872,-12180,34160,41440
571.143,1056.76,-784.521,-6860,37310,43330
579.317,1089.95,-775.127,2240,39410,45360
580.476,1116.67,-786.473,14350,39340,47460
579.073,1133.56,-815.997,25550,40180,51240
570.96,1148.08,-829.905,31570,44240,57260
563.518,1165.28,-837.469,31430,50680,65240
565.348,1169.61,-832.833,26110,58870,75040
578.341,1159.67,-811.849,19110,67200,86030
589.138,1134.11,-787.022,14000,74270,97650
594.445,1080.13,-745.054,11830,79940,108990
578.28,1018.21,-710.955,12600,83230,117320
575.352,966.85,-699.548,15610,84980,122010
582.428,923.418,-682.041,20300,87850,125650
575.352,888.953,-645.258,25130,91560,129080
571.936,854.183,-603.534,29960,94430,131880
579.439,822.219,-573.217,34720,96320,134400
579.5,783.728,-542.046,37730,98630,138110
570.289,735.233,-512.766,37450,101570,142450
569.008,681.248,-488.671,33670,104930,146090
572.546,642.574,-461.831,28350,108360,149380
576.267,606.401,-429.196,22610,111860,153300
583.709,556.93,-396.195,18480,114380,157220
578.402,509.167,-364.048,15890,115990,160370
574.498,463.478,-339.221,14070,116760,162260
574.315,434.991,-317.993,12600,117320,163170
584.685,399.855,-298.473,11760,118090,164150
588.833,380.03,-275.354,10430,119770,166180
594.567,346.053,-234.606,8400,121660,169260
595.055,309.392,-196.176,5810,122220,172060
603.778,279.807,-170.068,2590,120960,174090
616.649,241.255,-151.28,0,119070,176680
615.124,189.832,-144.509,-3430,118020,180320
607.804,131.821,-131.699,-8260,118440,183680
602.863,86.01,-108.885,-13650,119560,186550
605.852,38.247,-83.509,-19250,120960,189840
603.9,-11.895,-49.105,-25200,122360,193480
599.508,-71.37,-12.322,-31290,122220,196280
599.63,-117.852,7.381,-37240,120260,196840
612.623,-153.11,32.452,-41860,117390,196700
606.645,-200.69,49.532,-44450,113610,196280
603.656,-235.826,62.708,-46200,109130,194250
608.902,-271.694,80.642,-45850,104020,191730
610.61,-300.242,89.975,-44100,98490,189280
613.233,-327.692,92.476,-42070,93100,188230
601.887,-366.976,91.866,-39270,88480,188020
587.857,-410.53,96.075,-36120,84560,187180
575.779,-461.099,103.883,-32690,81130,185430
564.311,-507.703,109.312,-29330,77910,181440
565.653,-545.157,118.157,-26250,74620,175420
572.302,-576.633,126.941,-23660,71400,169050
577.06,-592.554,139.446,-21700,68250,163170
576.938,-595.482,157.319,-19250,64610,158130
573.827,-613.111,174.948,-14840,60410,154420
567.361,-641.964,200.141,-8680,55160,151200
556.015,-680.333,209.047,-1680,48790,147490
546.377,-722.911,220.942,5250,42770,142380
541.985,-759.938,231.251,11550,37030,136080
534.177,-788.974,235.338,16730,31710,129290
524.661,-821.182,230.885,20720,27510,122780
516.853,-850.279,230.397,22960,25270,116270
508.13,-871.324,238.815,23100,24710,110040
502.091,-896.761,257.542,22680,24640,104020
495.808,-920.917,270.901,22050,24290,97510
491.538,-945.012,276.025,20720,23940,90300
493.734,-958.676,291.458,18830,23870,82530
499.041,-973.194,310.795,17360,23100,74690
505.202,-989.664,323.361,16170,21210,66010
517.768,-1000.46,339.282,14980,18550,56350
534.604,-1002.41,347.822,13720,14700,45850
542.656,-993.873,352.763,12740,10290,35490
549.122,-988.2,342.332,12320,5460,25340
554.978,-976.976,319.64,11620,1470,14770
567.361,-951.783,293.776,9800,-700,4340
583.343,-912.194,272.853,6860,-840,-4760
604.449,-858.697,262.056,3570,210,-11970
626.897,-815.875,256.017,1190,1330,-16660
648.613,-784.46,252.967,-700,2030,-19810
670.634,-745.847,253.028,-2240,2240,-21910
687.104,-716.506,250.832,-3360,1750,-22680
701.439,-694.851,241.926,-3850,910,-22610
717.482,-671.976,238.815,-3570,-280,-22260
729.377,-654.713,232.227,-2380,-1960,-21280
734.928,-638.06,220.393,-700,-3640,-19950
737.795,-628.483,206.546,840,-4620,-17990
740.235,-629.459,197.274,2170,-4620,-15540
741.15,-633.241,190.076,3150,-3990,-13300
738.588,-635.437,188.856,3360,-2940,-11340
740.784,-639.158,192.15,3150,-1610,-9450
742.126,-642.94,200.934,2660,-490,-7560
739.015,-653.31,209.901,2310,-70,-5670
739.564,-661.24,214.598,2170,-210,-4480
741.272,-661.911,216.55,2240,-560,-3640
738.649,-664.595,218.99,2800,-910,-2800
734.806,-666.852,222.101,3780,-1400,-2170
732.366,-668.316,229.726,4970,-2030,-1540
726.754,-676.063,231.739,6230,-2870,-770
721.203,-686.494,233.203,6790,-3500,-210
716.811,-693.143,230.336,6370,-3780,0
716.689,-695.217,230.153,5110,-3360,140
714.249,-694.485,234.728,3570,-2940,350
710.345,-696.986,236.253,2170,-2940,770
706.441,-695.4,235.826,980,-3010,910
702.415,-696.803,234.85,140,-3430,910
701.5,-694.119,233.325,0,-3920,560
701.317,-690.398,229.177,210,-4620,280
514.413,720.288,-612.501,1190,2380,1890
526.125,737.917,-608.475,1330,2660,2380
535.763,758.962,-617.747,1260,2310,3290
545.218,762.195,-631.167,980,2100,4340
544.486,784.521,-650.016,-140,2030,4480
554.368,796.355,-682.346,-1260,2940,4620
564.494,850.645,-700.951,-1190,4620,4410
581.513,888.648,-723.582,-140,6090,6650
583.587,899.506,-737.551,2310,8260,10080
580.842,894.992,-740.479,4340,10640,13510
587.369,879.437,-739.137,6300,13300,16590
581.94,868.884,-734.684,7490,16100,19180
574.315,875.96,-736.758,7700,18830,21280
575.352,878.278,-733.769,7910,21770,23450
572.485,884.256,-733.769,8050,24010,25830
548.878,898.652,-747.189,8260,25410,27510
541.436,927.383,-775.859,8260,26600,27930
545.523,961.299,-808.738,9170,28630,29120
544.242,994.239,-837.957,10500,32340,31920
543.266,1021.02,-853.939,12320,37800,36190
555.527,1024.56,-838.445,15540,44100,41510
561.2,1021.32,-805.932,18970,49210,48020
556.93,1011.2,-795.928,22680,52780,55300
547.841,990.335,-775.31,25550,56630,61320
538.264,962.641,-767.319,27020,59570,67270
531.92,946.11,-763.171,26880,62790,72380
523.502,939.644,-768.234,25130,66640,77210
528.321,933.544,-767.746,22260,71610,83160
533.14,920.49,-745.603,20230,76440,89880
531.188,906.643,-737.063,20230,79520,95690
535.031,888.648,-736.453,22190,82390,101220
537.898,870.409,-724.497,24220,86310,107380
533.018,850.767,-698.938,25970,90160,113820
534.665,822.219,-678.137,27650,93030,119700
541.985,789.767,-660.569,29260,95550,125370
546.926,749.019,-631.106,30240,98980,131460
548.634,691.252,-587.857,30590,102200,137130
545.584,637.816,-552.538,30450,104440,141540
539.972,597.678,-523.563,28910,106260,145250
541.253,563.884,-509.228,26320,107730,147700
553.026,538.691,-506.971,23380,109480,150150
557.235,496.723,-502.457,19530,113540,154420
555.649,459.94,-465.186,14280,119140,159460
551.135,409.92,-412.909,9380,123830,164360
549.854,355.813,-380.823,5180,126210,168000
549.305,303.292,-355.386,840,128590,171220
547.658,247.477,-317.627,-3850,131530,173950
550.281,189.588,-285.785,-8400,133280,175420
551.379,135.481,-263.642,-13510,134750,175630
556.747,105.774,-234.972,-18830,136500,175420
567.422,92.903,-198.921,-23450,137760,175910
582.184,74.115,-164.639,-26600,137970,178010
585.051,39.772,-130.723,-28420,137200,181580
580.415,-16.287,-102.724,-29610,135940,185500
568.398,-79.605,-78.324,-31010,134680,188370
560.407,-140.849,-51.789,-32270,133350,189420
554.185,-195.871,-27.267,-32830,131600,188790
556.808,-244.915,-9.089,-32900,129850,186900
562.786,-286.578,10.431,-32550,128240,184520
561.566,-325.557,34.77,-31780,126910,182000
566.507,-365.024,67.649,-30590,124740,178780
581.147,-397.293,101.382,-28910,121100,175000
589.748,-430.66,141.215,-27300,115920,170380
607.621,-447.679,174.46,-25690,108500,165060
619.089,-471.469,203.618,-22890,99750,160580
614.514,-508.313,224.785,-20020,90580,156030
618.418,-541.192,244.244,-17500,81200,150290
622.993,-572.363,245.525,-14770,72240,144060
625.067,-594.689,245.159,-11830,64330,137690
631.106,-609.207,240.95,-7980,57400,131740
629.154,-631.655,236.802,-3010,51730,127050
625.311,-650.321,228.811,1890,47600,122780
621.529,-662.46,226.676,6860,45290,119350
615.368,-682.773,237.839,11830,44800,117110
617.259,-701.622,254.736,16240,44450,115080
620.614,-715.225,271.45,21140,43890,113540
619.821,-737.856,291.946,26110,43400,112700
615.978,-766.404,314.821,30310,42700,111860
605.547,-805.932,344.711,33390,41510,110040
603.107,-846.314,372.466,34370,38920,106610
596.885,-882.426,383.629,32900,35420,101220
590.541,-902.068,385.398,28770,31920,94290
596.58,-904.02,374.113,22680,28910,86940
596.946,-906.338,370.758,15680,26390,79940
590.358,-900.177,364.414,8960,23520,72940
586.759,-899.994,354.654,4550,20510,65800
589.321,-899.933,339.831,1820,17570,57890
594.567,-902.983,330.437,700,14980,49490
596.763,-896.151,319.945,770,12460,40600
602.741,-890.234,312.015,1610,10010,31640
611.464,-876.509,304.085,3010,7630,22610
617.747,-855.525,296.033,4480,5250,14210
624.03,-832.284,284.565,5530,3290,6860
632.082,-807.762,277.062,6020,2100,490
643.428,-776.591,268.339,5950,1400,-4830
656.787,-746.03,259.494,5180,1190,-8750
673.074,-719.129,253.516,4060,1680,-11060
687.47,-701.622,254.736,2800,2310,-12250
698.389,-687.897,260.775,2030,2520,-12740
705.526,-675.88,259.982,1750,2170,-13020
712.663,-669.353,256.017,1750,1820,-13230
721.63,-662.46,251.259,1820,2030,-13580
730.597,-655.018,251.686,2030,2660,-13650
738.588,-650.87,252.052,2310,3150,-13650
746.335,-645.685,255.041,2800,3360,-13650
753.045,-635.437,258.457,3500,3150,-13580
757.925,-621.224,262.056,4200,2520,-12880
761.158,-611.83,261.446,4970,1680,-11060
758.108,-611.586,263.825,5670,1050,-8540
754.936,-619.516,266.875,5950,490,-6020
750.666,-629.703,267.607,5530,-140,-4060
747.799,-633.485,263.642,4690,-350,-2730
745.115,-642.452,268.888,3780,-280,-1190
741.882,-651.907,270.779,3010,-210,70
740.296,-658.312,273.097,2450,-210,630
738.405,-664.595,278.587,2170,-490,980
735.66,-667.218,283.711,2030,-1260,910
732.122,-659.41,278.709,2240,-2590,770
728.279,-657.641,273.524,2520,-3500,1190
491.721,863.821,-799.466,4970,1820,1890
501.176,869.982,-815.448,6090,4970,4130
508.313,876.204,-824.354,6650,8960,6230
510.326,906.582,-821.731,7350,13230,8050
512.888,928.542,-804.59,9450,16170,9100
515.267,962.641,-824.903,11340,16170,10220
497.699,1011.75,-872.544,12460,15960,12040
486.17,1069.76,-935.618,11900,17780,14070
504.165,1122.16,-1000.83,10150,22120,17990
526.003,1156.68,-1042.73,8960,29890,25130
532.652,1172.18,-1044.08,10150,39830,34580
528.87,1162.84,-1023.21,13720,48930,44800
530.029,1134.36,-1010.53,18970,56630,53900
536.373,1091.41,-981.551,25550,64400,62300
533.079,1041.82,-933.178,31290,71890,70280
521.855,1001.13,-885.232,35420,77700,76720
513.01,976.305,-855.586,38080,81900,81690
508.801,970.083,-848.51,38850,85680,86170
527.467,958.249,-839.787,38570,90790,92400
530.151,923.906,-800.442,37800,97370,100870
520.269,877.424,-746.335,37240,102410,108640
516.853,823.744,-711.87,38570,105000,113820
525.088,775.127,-685.091,40600,107310,117600
520.879,734.257,-651.785,41510,110320,121450
512.278,695.888,-617.564,40880,113470,125160
511.363,655.933,-582.367,39410,116270,128450
502.396,621.468,-545.218,37380,118440,131390
499.651,591.212,-527.406,34650,119700,133560
499.346,578.707,-505.69,30590,121240,135870
509.228,569.191,-494.893,26110,122150,137970
531.676,559.858,-488.854,23870,122990,141120
534.36,523.929,-464.759,22820,125160,146720
527.223,472.689,-427.549,22330,127190,151970
522.709,410.164,-398.818,22540,127890,155330
524.356,344.406,-379.664,22260,129080,157360
518.622,279.807,-349.286,19880,131670,158410
515.572,229.726,-318.054,15750,134050,157920
529.541,191.174,-294.691,11130,136290,156870
536.19,154.086,-261.446,6230,139160,156590
539.545,123.281,-221.796,140,141610,156660
550.525,94.977,-180.865,-6160,142660,156310
566.629,77.043,-153.72,-11620,141610,155540
583.038,57.157,-140.239,-16660,140000,155540
589.87,31.842,-126.697,-21490,138880,156380
602.375,6.771,-125.599,-25410,138040,157780
604.571,-27.511,-109.983,-27160,138950,160790
583.953,-77.165,-63.318,-28350,140700,164500
575.474,-124.135,-27.145,-29540,140490,166040
591.578,-166.164,8.357,-29470,138880,165830
594.811,-202.642,54.717,-28980,136150,165270
607.316,-228.323,83.021,-28140,130620,163660
624.335,-253.15,98.088,-25130,123900,162330
626.348,-286.334,123.647,-20090,117390,161140
627.873,-313.052,143.533,-10710,109060,158830
630.374,-333.304,160.064,3990,99750,155960
617.32,-361.486,194.041,21980,90650,153650
608.597,-401.38,224.419,38850,81130,150920
610.671,-448.777,233.874,50750,72450,147490
610.671,-490.318,225.822,54390,67060,144410
604.022,-537.715,218.807,49000,65940,142170
595.177,-578.158,205.448,37030,68040,139580
591.151,-605.181,198.372,21280,72800,136990
602.009,-624.274,210.45,4130,79100,134750
602.436,-633.607,239.547,-10150,84490,133280
592.493,-652.944,265.228,-20090,86870,132300
585.722,-673.928,287.615,-25340,87220,130690
589.077,-698.45,309.331,-26670,86100,128590
589.26,-716.506,334.585,-24010,83440,125650
580.232,-734.196,361.791,-17220,79310,122570
567.91,-767.258,390.827,-8190,73850,119420
574.742,-800.991,412.665,630,67200,115290
577.609,-845.582,437.004,9030,59780,110040
573.4,-885.781,454.755,16520,51240,102760
569.74,-927.749,457.439,22610,42350,93800
565.775,-966.545,460.367,25970,34440,83090
567.788,-994.178,440.603,26180,27930,71400
566.751,-1007.9,417.545,24290,24360,58870
566.751,-1004.06,414.983,20930,23170,45780
578.829,-994.422,412.055,17080,22610,32970
596.214,-975.024,421.022,13370,22050,20580
617.137,-943.853,425.963,9520,20440,9240
636.474,-907.68,424.316,5110,18060,-70
652.7,-870.043,416.203,490,15470,-7910
671.061,-819.352,402.966,-4270,12810,-14630
693.326,-767.075,388.814,-8050,10360,-19670
706.38,-725.229,376.736,-9940,7630,-22890
718.397,-679.662,351.909,-10010,4760,-25270
730.658,-642.696,331.84,-8330,2660,-26530
740.052,-613.05,320.189,-6020,1120,-26740
752.496,-589.687,309.392,-3500,-140,-26180
762.378,-573.278,297.558,-1330,-1190,-24710
771.345,-559.919,289.323,-70,-1680,-22820
775.31,-543.51,285.175,350,-1820,-20370
778.177,-534.848,280.905,350,-1820,-17290
777.994,-527.833,276.452,70,-1680,-13860
777.079,-526.43,272.792,0,-1260,-10220
775.005,-534.787,275.781,420,-630,-6650
771.955,-550.464,279.746,1610,-70,-3710
771.162,-573.705,289.323,2730,490,-1540
768.661,-593.652,302.682,3290,770,-560
769.576,-599.996,310.551,3220,350,-280
763.11,-599.752,312.503,3360,-420,280
754.265,-606.401,312.686,3640,-1050,1260
747.433,-612.135,314.638,3850,-1540,1960
739.076,-625.555,317.2,4060,-1960,2870
729.804,-639.219,317.017,4340,-2450,3290
725.778,-652.822,315.492,4410,-2730,2870
721.203,-660.142,316.468,4340,-2800,2100
716.323,-667.706,317.017,4130,-2870,1330
715.591,-674.538,318.725,4130,-3220,280
716.628,-675.88,317.2,4690,-3920,-1330
719.434,-671.549,308.05,5320,-4550,-3150
722.667,-664.534,301.462,5460,-4620,-4760
726.876,-653.249,293.776,4970,-4130,-5880
729.926,-641.049,294.264,3920,-3430,-6440
734.318,-626.348,294.63,3080,-3010,-6790
737.307,-616.222,294.203,2800,-2800,-6300
741.028,-610.427,294.203,2800,-2870,-5530
745.42,-607.56,295.057,3500,-3080,-4900
444.385,831.43,-690.703,4480,2730,2800
445.361,852.292,-714.981,5040,3920,4830
447.923,880.962,-734.318,4270,6020,7560
461.831,905.972,-751.398,3010,8470,11200
476.959,922.686,-770.125,2310,11130,15540
482.571,932.995,-779.336,2800,14350,20160
490.257,941.23,-779.275,4830,17500,24290
502.152,962.275,-771.467,7700,20090,28280
512.522,978.867,-766.343,10570,21630,32970
518.5,978.684,-775.127,12390,22610,38010
513.925,971.059,-795.318,12810,24430,42420
509.289,980.453,-817.705,12250,27090,45290
516.792,1007.35,-839.848,12250,30380,47810
526.125,1046.45,-851.499,13510,34020,51520
526.308,1071.4,-867.664,15610,37100,56280
524.234,1090.56,-889.929,17850,40530,61600
533.994,1117.89,-903.776,20090,44800,67690
546.682,1144.54,-908.9,22190,49280,75110
549.122,1128.32,-921.466,23450,54040,83930
541.253,1084.34,-946.293,23310,60340,92120
532.347,1021.69,-937.082,22540,69930,98910
526.918,978.806,-894.199,21140,80010,103600
538.691,966.118,-852.475,20720,87710,106820
550.098,976.061,-810.873,22050,93660,111300
561.932,953.308,-772.931,23730,98140,118020
557.052,897.92,-743.102,24990,101920,124880
540.155,848.266,-708.149,24640,106470,130620
544.425,810.629,-664.9,24010,110530,134680
552.111,779.397,-640.805,24220,113330,138320
547.963,766.099,-617.991,24500,116130,142520
555.405,727.913,-579.012,24010,119070,147980
551.989,671.488,-553.514,22470,121450,153300
539.362,616.649,-527.162,19740,124180,157570
534.787,572.912,-496.479,16940,127050,160510
538.081,530.09,-465.613,15960,128940,162890
529.907,484.157,-435.662,16240,130620,165620
520.269,445.666,-393.206,15820,132370,168210
524.112,397.415,-364.963,14280,133350,170870
523.014,349.835,-342.088,11340,134890,173740
516.914,306.464,-302.804,7210,137270,177030
513.742,261.019,-269.376,2800,138670,179690
510.753,218.075,-240.462,-1820,139650,181930
519.476,168.177,-217.648,-7000,140910,184800
511.973,121.573,-177.51,-12110,142730,188790
497.638,74.664,-136.945,-17570,143500,192500
494.039,46.726,-103.273,-22680,142800,195720
480.07,13.176,-67.344,-27580,141190,199430
463.6,19.947,-36.722,-32410,137900,202790
474.58,21.655,-9.211,-35490,132510,207340
467.504,-17.995,0.488,-35560,125510,212450
467.138,-83.448,-28.426,-35630,119070,216230
461.709,-158.722,-27.999,-37730,115920,217560
448.96,-219.478,-34.831,-38430,114170,217700
440.603,-288.164,-30.317,-38990,114450,216440
442.494,-335.927,-3.05,-40110,115080,213500
457.439,-379.603,31.964,-39410,114450,210350
469.761,-411.445,67.1,-36750,111860,207060
475.8,-441.091,88.572,-32130,107590,204050
474.702,-476.044,111.142,-25550,102480,201110
471.957,-505.324,123.403,-17710,96950,198380
467.87,-543.937,146.095,-8680,91980,196350
452.925,-590.907,174.765,1540,86870,194600
438.102,-639.646,196.237,11410,81550,192710
425.475,-701.744,220.332,20300,77630,190400
414.8,-766.648,253.211,26600,75250,186900
406.077,-822.402,283.955,29610,73780,182420
399.428,-875.472,320.677,30240,73080,177520
385.581,-920.673,362.828,30030,72030,172550
369.416,-975.268,399.062,29680,69930,167230
348.188,-1042.92,435.418,29050,67130,160160
335.073,-1114.17,482.205,27930,63350,150640
336.354,-1175.17,508.374,26390,57750,138460
339.77,-1225.12,533.506,23590,51590,123970
342.82,-1257.39,550.464,19740,44940,107730
350.506,-1285.09,562.542,15120,37940,90370
369.172,-1290.33,575.413,10080,29960,71540
391.803,-1267.09,578.341,6020,20090,52150
410.042,-1223.78,553.087,3710,8750,33600
427.793,-1166.08,506.239,3080,-2170,16520
444.141,-1095.8,444.873,3360,-10780,1820
470.005,-1028.46,374.967,3290,-16100,-10010
495.381,-965.874,321.47,1750,-17850,-19460
521.855,-905.362,281.332,-910,-17430,-26670
556.686,-856.623,247.904,-4340,-15680,-32200
586.759,-804.224,228.628,-8050,-13300,-35980
615.978,-756.827,210.816,-11060,-11200,-38010
641.781,-711.382,198.006,-13090,-9450,-38990
661.728,-666.181,185.806,-13300,-8260,-38430
677.527,-632.692,177.022,-11550,-7420,-36470
690.215,-611.464,169.885,-7980,-6860,-33250
697.901,-603.229,160.308,-3850,-6160,-29190
701.012,-597.129,157.868,-70,-4760,-24640
701.988,-604.571,167.201,3290,-3010,-19740
702.11,-626.409,170.251,6090,-1330,-15260
696.315,-648.979,175.314,7280,700,-11900
690.825,-668.133,182.512,7140,3150,-9520
687.104,-685.701,196.054,6720,6090,-7840
687.226,-699.853,213.134,6230,8750,-7000
686.006,-704.306,230.031,6160,10570,-6790
685.884,-710.528,252.113,6790,11690,-6300
679.418,-718.946,273.463,7630,11900,-5810
676.063,-725.717,288.042,8400,11200,-5460
674.599,-731.268,301.645,8540,10220,-4970
672.22,-743.651,312.991,8260,8750,-4480
667.218,-747.799,316.102,7420,6790,-4690
667.279,-743.712,316.956,6580,4900,-5040
665.632,-743.773,314.577,6160,3150,-4900
661.606,-744.81,317.627,6020,1400,-4970
659.166,-739.259,313.601,5670,-630,-5320
662.46,-726.205,316.102,4830,-2520,-5320
663.314,-718.824,320.25,3430,-4760,-4480
661.667,-715.469,310.673,1470,-7280,-3360
660.203,-710.406,293.959,-700,-9240,-2310
659.898,-711.443,279.319,-2380,-10430,-1190
657.397,-717.726,262.056,-3360,-10920,-560
660.935,-719.922,251.076,-3780,-10920,-840
662.826,-718.824,247.172,-3430,-10780,-1260
656.726,-728.218,237.717,-2380,-10850,-1820
655.628,-727.669,227.042,-1680,-10500,-3360
403.637,847.656,-947.086,-490,22190,11480
430.904,856.684,-887.245,-21770,34230,18830
449.997,866.017,-853.085,-30240,38850,23660
452.864,892.247,-856.013,-26740,38710,26110
452.803,895.785,-840.702,-12670,37030,25620
458.476,918.599,-854.671,5530,33040,23520
458.659,942.206,-890.112,23240,30240,22470
458.781,955.443,-916.708,35630,31920,23520
457.561,961.116,-902.8,41440,37100,27090
452.986,968.375,-885.781,42840,42420,31710
455.975,982.832,-869.677,39620,47460,37800
462.624,986.614,-873.642,31640,52780,45500
461.221,993.568,-871.568,21350,58730,53900
457.012,993.751,-861.381,13230,63840,61880
459.452,992.958,-869.067,10010,66990,68180
465.796,988.627,-870.653,12460,69930,73360
476.471,973.743,-861.442,19320,72590,78260
479.643,943.426,-850.706,28560,74830,82740
468.846,907.558,-838.872,38220,77350,85820
462.319,877.363,-828.929,45290,80710,87990
459.818,849.181,-821.365,47390,85750,90790
467.992,836.066,-799.161,44800,92540,94710
480.497,821.853,-761.341,38990,99680,100590
483.73,791.231,-715.53,31640,105630,107660
483.181,755.302,-682.163,25200,109200,113330
488.061,719.739,-675.514,20650,111160,117460
499.529,688.934,-665.388,18970,113540,120470
503.067,662.948,-632.692,21280,115780,122920
496.052,636.291,-592.249,26530,116270,125090
494.222,598.776,-579.5,32270,115290,126350
503.311,557.418,-571.509,36470,115570,127540
495.503,518.378,-544.364,37240,117740,129500
490.745,492.209,-539.484,34300,120190,131250
489.952,492.758,-523.441,27650,124110,134120
502.823,472.933,-501.054,18830,128450,138880
506.422,442.128,-477.508,10710,131950,144060
505.08,402.844,-457.561,3360,134820,149100
507.032,368.501,-429.562,-3220,137480,153440
510.509,328.302,-403.759,-8960,139580,157220
518.805,296.46,-387.472,-13650,141330,160930
520.086,267.973,-352.641,-17850,143640,165550
520.025,217.587,-326.289,-21560,145040,170170
517.097,164.395,-298.656,-25130,146300,173600
509.228,121.024,-264.435,-29190,146860,175350
529.846,92.11,-252.235,-32200,145670,175070
548.024,65.575,-246.379,-33040,145320,176050
541.802,33.428,-220.393,-33950,147000,179270
532.225,-11.163,-185.989,-35350,148680,182770
536.678,-57.34,-153.476,-36330,149730,185220
541.375,-107.909,-117.913,-37520,150290,187250
545.218,-147.071,-87.901,-38850,149660,188160
548.573,-179.279,-62.769,-38920,148190,189000
545.889,-215.818,-35.685,-37240,146720,190540
542.412,-254.675,-4.941,-34650,144760,192080
538.203,-295.24,23.424,-31360,142310,193690
525.576,-344.223,53.863,-28280,139930,195160
523.746,-390.583,79.361,-25970,137200,195440
522.099,-432.368,98.027,-23450,134750,195790
