Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
437.37,640.561,754.875,-106330,59920,-1820
443.165,644.77,803.37,-101780,54180,2240
427.427,622.2,811.544,-99400,46900,7490
415.41,595.848,774.517,-101920,41440,12460
401.807,575.352,760.182,-105140,39410,15960
376.858,528.382,769.881,-104300,38290,17290
370.087,495.381,764.818,-102550,38010,16380
351.97,480.619,776.225,-99610,38430,13580
358.924,496.357,770.247,-95970,40110,10150
366.915,510.448,798.917,-88970,42420,7700
369.965,531.005,846.802,-76930,41790,5180
376.309,542.107,881.267,-59640,37590,3150
369.111,533.018,902.739,-41720,31220,1540
364.048,511.363,896.822,-30590,26250,1470
349.164,478.179,907.924,-26740,24990,1190
352.946,478.362,921.893,-26880,25200,980
358.07,460.794,951.234,-29330,26250,3010
354.044,451.888,972.157,-32060,24990,3080
369.721,458.903,984.601,-31290,21910,2800
363.621,443.958,981.551,-27160,18060,3010
352.458,435.845,966.911,-22470,13370,1820
352.824,439.871,951.722,-17570,9870,210
359.778,428.281,956.114,-12110,7420,210
345.748,437.37,915.427,-6930,4690,-70
351.238,421.998,918.782,-2660,3220,-700
330.986,419.314,909.144,-210,1820,-1120
330.62,425.17,888.404,-2240,1960,-700
334.89,434.625,878.644,-5810,3430,350
332.267,445.056,885.659,-6790,4270,1260
322.751,438.956,888.587,-4900,3360,1680
318.176,435.174,876.509,-3360,2310,1330
316.468,441.823,853.939,-3850,2660,1610
314.821,438.712,850.096,-4340,4130,2170
312.259,436.638,859.368,-2800,5250,2030
310.429,432.978,871.69,560,5040,1260
319.03,445.361,845.155,2660,4830,280
335.866,452.803,934.337,-2940,10990,1400
338.977,440.664,998.448,-10360,10920,4410
345.138,469.273,993.08,-10990,4830,4340
339.343,471.591,972.34,-4200,-1610,3850
333.975,447.801,933.3,-280,-5670,4340
333.121,433.893,908.961,70,-7490,5320
317.993,426.512,874.496,2170,-8680,4690
317.139,415.044,856.562,4340,-8400,3570
314.516,414.617,836.554,5040,-6930,2590
316.59,422.913,828.746,4760,-4760,2170
316.956,422.608,835.334,4060,-2660,2380
317.627,427.915,837.347,3500,-1190,2730
313.296,422.486,846.192,2660,210,3080
312.686,420.9,859.49,1750,1050,3080
312.869,417.118,863.394,560,1190,2940
315.98,420.29,863.821,-910,1330,2730
317.932,422.12,868.762,-2030,1330,2660
319.091,422.547,877.058,-2520,840,2660
322.202,415.776,872.483,-2870,140,2870
323.3,429.684,870.47,-2730,0,1750
327.448,429.013,874.008,-2520,-140,1680
323.483,422.242,881.023,-2240,-280,1890
328.058,425.841,880.596,-1610,-630,1400
338.062,449.265,902.251,-910,-980,700
329.827,447.191,906.704,210,-2380,1330
328.302,435.235,885.171,2100,-3990,1330
325.313,431.087,865.285,2380,-4480,1190
320.433,433.1,847.412,2310,-3780,1190
320.86,430.66,849.181,1820,-2450,1400
323.788,429.318,860.832,980,-1400,1610
325.13,428.525,865.529,420,-1050,1960
326.899,427.427,864.431,140,-770,2170
325.862,428.464,866.139,0,-420,2380
326.533,427.915,876.875,70,-280,2380
325.191,426.146,882.792,700,-700,2170
324.642,429.44,880.962,1120,-1470,1540
91.073,445.849,-1033.22,-54740,59080,21070
139.69,465.674,-1001.68,-68250,63560,23520
159.149,479.521,-970.937,-82110,67900,29260
165.615,465.613,-937.387,-96530,72030,36540
167.262,436.089,-891.21,-108710,74900,42490
169.519,398.269,-856.013,-117740,75600,45290
181.231,368.135,-813.008,-123410,74900,44800
184.647,357.643,-805.749,-127120,72310,42280
188.246,348.432,-794.586,-130060,70280,38010
216.001,358.07,-795.867,-133070,69300,33460
224.541,372.405,-770.796,-135380,68600,28910
235.948,371.612,-744.993,-137200,67620,24570
250.344,397.354,-730.536,-142030,66570,19880
261.446,426.695,-709.43,-151340,66710,17780
271.877,454.145,-684.359,-163380,67550,17780
283.833,475.19,-651.846,-178570,68670,19670
289.75,476.532,-618.296,-197470,70000,22680
294.203,480.68,-594.323,-221760,72590,25270
315.553,517.036,-555.832,-250670,77770,27930
342.088,572.912,-534.36,-280490,83790,32060
370.941,627.08,-489.769,-305620,90020,37310
392.352,658.678,-429.928,-322280,93870,42350
407.968,671.671,-371.002,-332290,94570,45990
407.602,657.275,-322.08,-338170,93450,47810
407.968,673.501,-269.803,-342580,93100,47110
430.477,705.953,-226.615,-346920,92750,46690
449.631,741.943,-178.608,-348460,91140,48230
460.123,766.221,-120.414,-346780,89180,50120
460.428,779.946,-60.085,-341110,86240,51730
460.794,761.28,-32.086,-334950,82530,53550
431.819,725.107,9.577,-329910,79870,53480
413.763,723.765,14.579,-325500,78400,50680
414.617,713.7,28.67,-323190,80570,49070
396.561,705.099,65.148,-318780,84070,45220
387.96,699.609,107.177,-309680,87570,39620
396.378,667.95,190.991,-297360,90160,34300
399.916,682.285,246.074,-282660,89740,27720
405.711,716.506,310.917,-266700,87640,22330
421.327,751.825,380.762,-244930,81900,16800
438.834,766.526,430.538,-219730,73220,12600
433.588,760.365,454.328,-194180,63490,9520
423.218,718.58,463.6,-170450,55860,6720
395.768,709.369,466.589,-150500,50680,2240
403.027,698.633,491.66,-133980,47950,-2590
402.783,686.799,502.762,-121520,46410,-7420
390.583,686.921,525.21,-115010,47110,-11270
421.144,695.095,556.808,-111790,49630,-11830
440.298,705.099,612.623,-109690,51520,-10640
441.457,715.957,666.791,-104230,49280,-9590
440.725,713.334,705.526,-94990,43960,-9030
441.091,721.996,700.646,-84350,36890,-9030
442.555,708.759,709.613,-75320,31080,-8540
425.17,691.252,708.088,-66080,25620,-9450
424.438,664.9,705.709,-61810,22820,-8820
417.179,654.53,703.513,-64120,22610,-7280
420.168,667.828,685.457,-71540,24500,-5180
423.279,674.599,695.827,-79590,28000,-1960
431.453,677.771,729.377,-81060,29890,350
436.333,677.771,780.434,-73360,27370,840
427.366,662.399,785.924,-58660,20790,-70
408.334,644.648,760.609,-44380,14770,-1890
395.158,628.3,716.262,-36960,12460,-3080
390.461,623.603,707.478,-36680,14980,-3780
405.528,625.433,728.767,-39410,19880,-2100
410.835,622.261,767.929,-40950,23660,-70
411.201,620.919,805.139,-38430,23520,-210
410.896,619.211,810.934,-33110,21000,-700
409.615,624.091,807.518,-29260,19110,-490
408.761,619.455,816.058,-27090,18340,700
402.539,611.586,828.38,-25130,17430,1680
397.72,598.471,842.349,-22120,15890,2100
389.729,587.186,843.447,-17990,13510,1610
385.276,578.646,832.589,-15470,11550,980
382.043,572.729,819.901,-14560,10500,700
399.001,595.543,808.25,-16660,12670,700
397.598,598.41,905.85,-20440,16450,1960
398.94,582.062,908.961,-22750,11270,3920
397.903,588.345,885.293,-20860,5600,3850
397.72,587.735,867.908,-15890,1260,4060
386.252,569.069,837.469,-10500,-2730,4130
371.795,553.514,791.292,-5320,-5180,3570
367.281,538.63,774.334,-2100,-4690,3360
360.266,522.221,771.528,-490,-3360,3010
360.388,517.89,775.493,140,-2310,2380
361.059,514.901,779.092,1190,-1890,1680
359.961,521.184,777.445,1330,-2030,1120
360.876,528.565,772.687,700,-1750,840
355.874,533.14,773.785,140,-1470,840
369.599,555.832,786.29,-910,-1260,980
373.747,568.337,791.353,-980,-1750,1890
370.697,561.749,785.009,-140,-2520,2660
369.66,553.148,782.203,-280,-2590,2730
372.649,554.307,775.859,-490,-2380,2520
375.211,553.27,770.613,-700,-2100,2590
373.869,549.366,770.552,-1190,-1400,2660
374.906,538.935,776.164,-1750,-980,2590
376.553,537.166,773.602,-2100,-910,2310
378.444,533.811,775.737,-2100,-560,2100
376.858,528.138,785.68,-1260,-280,1820
377.529,524.844,793.305,-140,-490,1190
374.357,527.406,793.305,1260,-770,560
372.222,530.822,794.891,2730,-1190,70
372.161,536.312,794.952,3920,-1750,-350
368.928,538.874,785.009,4410,-2380,-490
366.366,543.876,772.443,4130,-2730,-490
366.427,549.488,761.768,3080,-2520,-280
371.063,556.442,761.219,1540,-1610,210
370.453,545.706,768.661,630,-910,1050
376.553,547.109,786.839,420,-350,980
376.004,543.083,808.616,1750,-770,700
376.919,535.885,811.117,3990,-2170,210
375.821,536.556,801.052,6020,-3500,-770
377.163,536.983,787.51,7910,-4410,-1470
373.259,538.63,773.358,9170,-4900,-1820
372.893,549.976,763.781,9030,-4760,-1960
375.577,553.697,757.681,8330,-4340,-1540
373.137,551.135,761.219,7420,-3780,-980
372.71,560.285,760.121,6090,-3570,-840
378.505,570.106,755.912,4410,-3290,-490
181.963,601.216,-1070.67,-30030,34720,10640
171.288,613.66,-1061.03,-38290,39480,13440
179.218,608.414,-1045.91,-48160,45850,17920
187.453,598.715,-1023.58,-58100,52360,22190
200.69,591.029,-991.921,-64680,58240,24780
209.108,580.354,-962.763,-67620,62790,26180
216.245,568.642,-938.546,-70280,67130,27020
223.504,553.575,-908.717,-74620,72170,28280
227.957,527.833,-866.322,-81270,77070,29820
229.299,499.163,-822.28,-90370,81200,30590
239.852,478.789,-770.613,-102550,84630,30730
254.065,460.733,-717.909,-117040,86310,30730
260.104,438.407,-675.209,-132020,85890,29960
259.982,417.85,-641.903,-148470,84980,27930
263.154,423.401,-615.49,-166740,84210,25200
275.049,435.235,-601.765,-185710,83860,23520
268.034,436.028,-572.363,-205100,83930,22400
259.128,427.244,-521.916,-223510,84000,20650
265.655,435.357,-491.416,-242270,83860,17920
268.888,465.125,-468.602,-262780,85750,15750
292.678,517.402,-442.921,-284410,89880,15610
315.614,558.516,-412.421,-306320,95830,18900
326.716,583.77,-360.205,-326760,102550,24430
321.897,564.616,-305.915,-344540,108640,29680
326.899,524.661,-229.482,-361760,114800,32130
321.836,528.748,-139.446,-377650,119070,31640
342.393,548.146,-81.374,-389270,120680,30450
363.56,585.539,-18.605,-396970,121100,29330
390.522,656.421,30.439,-399840,120120,29260
426.39,673.196,81.74,-398720,119560,32970
430.721,675.453,170.007,-391790,117320,35630
427.915,668.194,226.371,-376040,110950,34790
419.375,641.171,256.627,-354550,103110,31640
400.709,614.453,284.931,-331240,96460,25900
394.182,593.774,304.573,-307510,92120,19530
381.189,564.982,342.393,-288050,91070,12810
374.54,567.239,418.582,-273770,91700,4620
406.626,616.527,488.671,-262640,92120,-2590
433.588,669.17,566.263,-250670,90930,-5040
427.061,683.932,636.291,-234570,86660,-5180
429.379,693.692,684.664,-210980,79590,-6370
419.436,684.603,720.227,-182560,69720,-8820
393.206,660.508,734.196,-154560,59360,-12600
374.906,669.963,724.07,-129990,50610,-17570
375.455,687.714,724.375,-110880,45150,-21560
387.045,707.661,751.154,-96600,41650,-23240
407.419,719.8,779.702,-84910,38220,-21630
399.794,704.916,787.205,-75600,34020,-18130
379.603,688.019,793.366,-66150,29330,-17360
380.396,687.775,776.896,-56560,25270,-17430
385.703,683.017,775.432,-47390,22750,-16870
378.566,662.765,793.488,-37730,20300,-16800
369.843,640.134,795.806,-28840,17360,-17710
365.634,637.816,776.591,-24360,15890,-18480
358.68,638.975,776.591,-25480,16800,-17920
355.325,659.898,793.915,-30870,18690,-16520
373.808,664.107,817.644,-39760,21560,-11900
375.943,677.039,859.917,-47600,22680,-7210
375.821,668.194,880.779,-49770,20160,-3710
372.1,653.737,887.306,-45500,15750,-2730
367.464,642.574,874.923,-38150,11270,-2240
355.935,633.79,843.813,-30100,8260,-2100
354.715,622.688,830.515,-23940,7350,-2240
352.458,610.549,829.478,-20790,7910,-1400
351.543,602.375,840.763,-17920,8120,-840
354.593,604.632,837.652,-14420,6860,-700
354.715,597.312,832.894,-10430,5110,-490
346.724,581.818,819.047,-6090,3150,-630
342.027,574.803,807.335,-2170,1750,-1330
344.284,590.48,809.653,1400,770,-2170
420.656,684.603,886.94,-630,1680,-700
411.445,720.471,1071.28,-10010,7070,3360
349.774,641.903,1011.14,-13020,-2030,8470
345.809,596.336,849.303,-7490,-12880,5880
344.711,563.701,772.443,-4480,-13720,4340
331.108,551.135,723.643,-280,-11060,2450
336.11,530.09,733.037,2240,-7490,840
331.535,527.162,748.47,2310,-5250,-630
332.328,547.658,743.346,840,-3850,-1750
340.258,573.156,755.302,-2240,-1750,-1260
338.062,575.23,769.088,-4760,-490,630
334.585,576.145,785.436,-5320,-140,1890
336.049,569.557,798.612,-4690,-700,2800
334.646,560.285,795.684,-3640,-1890,3500
315.431,543.571,800.137,-1820,-2660,2870
320.982,554.612,794.281,-490,-3150,1540
316.834,559.675,777.811,-910,-2940,1120
326.716,571.021,787.51,-1190,-1960,910
327.57,569.862,787.693,-1540,-1960,1400
327.143,568.947,786.168,-2030,-2170,2030
324.459,561.322,786.229,-2170,-2240,2240
324.093,552.843,779.641,-2800,-1610,2170
326.472,548.512,782.813,-2730,-840,1890
333.426,550.708,792.268,-2450,-280,1820
332.816,550.22,805.322,-1540,-700,1610
329.034,548.939,802.028,-490,-1610,1260
332.877,551.44,795.013,0,-2310,770
334.524,560.956,780.373,490,-2590,700
333.853,558.882,777.506,630,-2100,1120
333.548,553.514,790.865,630,-1680,1400
339.465,556.137,797.392,840,-1960,1260
338.855,557.601,795.928,1680,-2590,1330
334.951,547.353,791.536,2660,-2940,1260
337.269,539.179,803.187,3500,-3010,770
341.051,554.795,790.377,4060,-3920,-350
343.552,556.503,791.475,4830,-4200,-560
341.295,553.758,777.323,5670,-4410,-630
343.552,558.699,782.142,5880,-4130,-910
341.478,559.553,773.541,6090,-4060,-840
341.234,560.041,779.519,5810,-3710,-770
338.184,558.394,779.763,5670,-3710,-770
340.197,560.712,776.408,4970,-3710,-840
345.321,575.291,771.04,4550,-3500,-1050
341.295,579.866,768.905,4410,-3150,-350
343.003,579.134,763.842,3640,-2590,210
341.966,578.219,771.223,2940,-1610,630
339.892,572.79,779.641,2660,-1540,980
341.234,571.875,775.005,1820,-1680,980
342.759,566.324,773.541,1330,-1610,980
108.58,567.117,-1185.6,8750,-1330,25970
81.679,494.283,-1167.05,9520,5320,31360
82.045,443.958,-1122.64,11620,9940,32200
82.289,400.892,-1108.25,13790,11620,30590
84.729,369.294,-1085.37,13650,14630,28140
99.308,333.182,-1071.89,7560,18830,27510
97.417,287.859,-1063.47,-6440,24850,27090
117.059,278.221,-1042.43,-25270,32900,26040
142.374,295.179,-1044.69,-48160,40810,27230
145.668,308.355,-1056.82,-72940,49630,31570
144.509,315.553,-1045.66,-98000,60410,37170
149.633,320.616,-1005.34,-121100,70980,42770
155.855,313.723,-958.005,-140840,78680,47180
157.99,309.453,-927.566,-156800,82880,48790
155.428,304.085,-908.595,-169750,85610,48090
155.672,295.484,-887.245,-180810,87850,45080
163.48,308.233,-867.176,-190470,89460,40180
177.266,343.064,-853.817,-198030,90580,34930
197.579,381.311,-835.029,-202930,91910,30660
215.574,412.97,-804.712,-206220,93520,27930
225.212,431.27,-768.234,-208670,94710,26180
228.14,426.573,-725.351,-211540,95410,24220
221.613,393.45,-659.959,-216930,95760,20860
225.212,391.01,-583.16,-227920,96040,15610
246.074,419.253,-525.881,-244860,95900,11200
268.644,471.164,-485.987,-265160,95970,9240
291.946,528.931,-439.017,-287560,97300,11340
329.583,592.554,-393.633,-312690,99750,18060
357.521,641.72,-352.58,-337330,102060,28770
367.342,654.408,-303.719,-358120,103740,40950
369.782,632.509,-242.963,-374290,104230,51800
359.107,623.481,-200.507,-383460,102550,58100
349.896,597.373,-160.003,-385630,100590,60200
347.09,586.759,-118.157,-382690,98560,58940
341.539,600.972,-105.164,-376390,96670,55650
347.212,630.313,-105.286,-371210,98700,53690
357.826,627.507,-40.748,-368620,104580,54390
356.606,617.625,9.699,-364420,109480,54390
356.484,594.14,100.406,-356930,113960,51870
366.793,592.798,183.244,-344610,115640,47460
377.041,623.359,258.64,-328370,114800,40670
396.927,619.76,332.328,-311150,112910,36050
410.347,609.268,394.609,-290850,109550,32060
411.567,617.198,463.295,-266770,104930,25900
433.832,626.958,539.789,-237930,98070,19600
447.313,624.518,587.979,-203630,87920,13930
438.712,622.871,633.058,-166950,75530,7350
431.819,592.737,666.303,-128730,61880,1050
432.49,555.039,657.763,-97650,50260,-4970
416.691,539.789,646.6,-78750,42420,-11620
418.826,542.29,651.175,-68460,38500,-15260
425.17,555.893,647.698,-64260,37940,-15820
417.057,566.812,673.623,-63070,38010,-16380
419.436,589.809,707.295,-62580,37030,-17500
438.712,635.559,732.61,-62020,34930,-17290
443.043,663.924,762.134,-61040,31080,-15190
422.73,666.242,779.824,-56980,25550,-14140
413.885,669.536,772.321,-52360,20580,-12880
402.783,655.75,757.132,-53340,18270,-11480
395.585,692.106,749.873,-56140,18130,-12530
406.626,701.256,757.376,-57540,19880,-10850
411.811,719.129,796.66,-56210,20160,-10640
414.617,729.865,806.603,-48930,17500,-12110
428.098,739.137,830.027,-39690,14490,-12740
433.283,742.675,832.711,-29960,10290,-12600
438.59,745.298,833.748,-22680,6020,-12530
444.812,729.987,824.476,-19810,3150,-10920
445.788,707.173,813.984,-21700,2310,-7000
441.823,689.727,805.932,-24080,1750,-5110
452.803,683.993,791.353,-24640,2380,-3780
444.019,669.841,796.843,-23240,3570,-2940
440.664,673.623,786.229,-21490,4970,-3570
446.459,681.309,801.967,-19180,7070,-3570
447.923,682.834,808.433,-17010,7980,-2730
445.3,681.248,812.032,-15610,8260,-1470
442.982,679.052,800.076,-13580,8120,-280
457.988,695.278,805.322,-14630,12110,210
438.285,680.15,913.17,-16240,15540,1960
445.178,656.726,890.295,-17010,8820,4270
429.013,652.151,860.832,-13020,3500,4130
404.308,627.324,814.96,-6230,-840,4130
388.814,582.733,770.552,-2310,-3500,3920
375.028,557.54,741.272,-280,-3710,2800
367.891,546.865,717.909,1120,-3080,1610
366.854,546.011,698.511,1680,-2450,1050
360.449,534.177,685.274,1400,-1260,1330
355.325,524.661,684.786,630,770,840
359.839,534.787,685.518,-560,3010,140
366.915,556.625,709.003,-2170,5180,-210
389.119,595.604,759.877,-3430,6090,70
419.253,624.762,818.864,-6160,4970,2380
391.925,639.707,813.984,-4620,420,3850
378.444,620.492,763.476,-980,-3570,3780
371.307,605.974,740.662,140,-3640,3220
370.88,606.462,737.002,490,-2450,2450
372.527,602.131,751.581,490,-1260,2030
375.211,597.617,762.256,490,-1400,1750
376.065,593.652,752.374,1190,-2380,1610
375.272,588.345,740.296,1400,-2870,1890
376.248,579.744,732.61,1190,-2660,2240
374.784,575.23,732.854,770,-2170,2520
375.76,576.206,747.738,490,-1820,2730
381.128,574.437,750.788,560,-2100,2800
385.703,591.7,752.496,770,-2520,1890
385.52,595.726,737.795,1330,-3010,2240
384.605,587.125,727.059,1820,-2660,2520
384.239,580.598,731.634,1330,-1680,2380
391.437,580.232,739.93,1120,-1260,2030
389.485,577.975,748.226,1330,-1540,1680
391.986,583.526,743.102,1540,-2240,1330
391.681,586.149,737.246,1820,-2450,1120
389.18,588.345,732.671,1750,-2170,1120
389.546,588.162,731.146,1680,-1680,1260
388.57,585.783,731.939,1820,-1190,1470
386.74,582.794,736.087,1890,-770,1610
385.825,581.574,733.281,1330,-420,1540
388.997,582.062,738.893,1120,-140,1330
388.936,581.208,741.516,1470,-350,1260
385.398,576.816,746.64,1750,-490,770
111.935,441.335,-1018.4,-1960,-3710,21000
104.92,452.62,-1022.3,-6860,700,22050
105.408,454.694,-1004.73,-11970,4830,23170
103.212,460.611,-1001.74,-18900,7070,23730
113.826,473.909,-1015.47,-29540,9660,24850
131.089,493.429,-1038.53,-41720,13580,26670
141.581,502.823,-1048.96,-54950,18690,29400
148.535,506.483,-1049.99,-67060,24430,31990
163.846,522.16,-1048.47,-78050,29960,34440
166.835,515.45,-1057.92,-87290,35280,37240
160.735,520.269,-1052.31,-95340,41580,38990
164.395,519.415,-1042.43,-101990,48440,40250
176.168,526.125,-1024.01,-107660,55440,40810
189.527,529.541,-994.178,-113120,61950,41090
195.871,535.031,-961.726,-118510,67130,41440
197.579,539.118,-942.694,-125720,71610,42000
202.825,539.484,-910.547,-134820,76650,43260
211.609,533.262,-861.686,-144550,81200,44450
215.818,514.596,-812.642,-154210,83650,44800
221.674,495.015,-763.659,-164710,85050,43890
234.545,480.985,-708.881,-176260,85680,41930
247.904,479.155,-663.009,-189490,85120,39480
262.117,490.928,-626.775,-205450,84700,38010
276.33,506.544,-595.665,-222880,85400,37940
282.247,512.766,-564.189,-241290,87290,38990
291.397,527.528,-519.049,-261520,90720,40530
311.588,562.298,-452.803,-281890,94640,42840
344.772,598.288,-378.322,-301490,96810,46830
369.233,606.95,-304.024,-319830,96600,52500
398.33,627.812,-234.24,-335510,94710,57610
412.604,654.347,-190.32,-346640,90650,62860
411.933,656.909,-166.042,-354200,85540,68180
390.095,627.629,-146.034,-358820,81270,71540
376.431,619.15,-142.557,-363160,79310,71960
375.211,625.86,-137.494,-367010,80360,71260
383.202,654.469,-130.235,-368480,83860,70700
389.912,666.425,-124.867,-366800,89950,72030
391.559,653.615,-59.719,-360850,97720,72590
394.975,636.901,14.335,-349650,103040,71050
401.258,614.27,100.162,-334880,105490,67270
413.214,576.389,190.137,-318220,105280,62440
422.181,553.758,250.588,-300580,102130,56560
416.508,543.632,297.802,-281540,96810,48300
431.514,555.161,310.856,-261240,91490,39830
439.566,538.386,325.069,-239470,89180,33810
434.991,533.384,373.991,-216370,88410,26810
445.544,522.404,438.468,-189700,85750,18410
457.622,509.472,513.559,-159180,80080,9100
464.637,523.868,569.74,-125720,71750,630
481.412,512.827,611.708,-94850,61810,-5740
483.242,512.461,627.934,-68950,50820,-11340
474.092,513.62,623.542,-48720,41720,-15680
464.454,512.034,620.309,-36820,36120,-18340
459.269,522.892,612.928,-35840,34020,-19250
464.088,553.148,609.939,-43540,34860,-17570
471.408,567.849,632.814,-53130,37170,-14420
471.591,601.643,668.804,-58870,37870,-11900
481.9,631.472,701.378,-58450,35770,-9660
478.667,635.01,722.484,-51590,31710,-8610
466.284,635.803,742.309,-41300,26740,-9940
457.744,632.326,747.25,-31080,21140,-12390
460.062,646.966,736.514,-24850,17640,-15540
474.458,675.27,747.982,-24010,17150,-16800
491.416,696.559,763.415,-27020,18200,-14840
500.871,707.722,799.771,-31290,18620,-12390
505.995,707.966,807.152,-34020,17360,-10220
506.3,696.193,839.543,-33950,15120,-8820
525.393,695.888,833.565,-30450,11760,-7490
526.43,676.673,835.517,-28140,9520,-5530
519.537,661.789,833.748,-27650,8120,-4620
509.838,651.785,825.452,-26880,7770,-5250
518.378,661.667,827.892,-27510,9520,-6160
523.868,673.989,848.388,-28630,12390,-5810
527.101,700.158,873.032,-29890,13790,-6160
537.898,717.604,884.561,-30380,13860,-5040
538.447,721.142,902.312,-30030,12950,-2800
519.842,704.245,906.094,-29260,9800,-350
505.629,687.47,885.476,-30660,7070,2310
491.66,668.987,877.668,-33040,5250,5110
466.711,639.646,852.658,-34160,2730,7490
447.191,606.767,825.879,-34020,210,8610
433.039,589.321,783.118,-32620,-1890,8610
421.876,571.631,743.163,-30170,-3010,8470
406.565,538.569,711.687,-26740,-3500,7980
387.35,515.633,682.102,-23380,-3360,6510
376.797,494.283,653.249,-22120,-1820,4830
376.797,491.05,643.306,-22260,1190,3080
381.616,490.745,643.428,-22680,3990,2170
383.629,496.296,647.454,-22680,6020,1820
391.925,500.566,654.408,-20720,7280,1540
397.537,502.335,650.809,-16030,7840,840
394.365,494.588,662.643,-9590,8540,-350
394.365,502.152,669.17,-2450,9030,-2380
396.683,506.117,677.039,3850,9870,-4480
396.927,514.23,691.801,7910,11410,-6020
403.881,524.844,708.149,9030,13440,-6930
409.554,538.447,732.305,8330,15540,-7000
409.92,541.802,757.681,7070,17080,-6860
413.031,562.786,779.275,6300,17080,-7700
456.951,632.509,771.894,-210,21700,-6860
461.709,642.757,951.295,-11410,31150,-1470
460.245,613.416,997.106,-21070,24710,4410
467.626,627.202,995.154,-23450,14490,6860
436.821,584.563,977.098,-15260,6020,6650
422.059,553.453,906.399,-1750,-3850,4340
413.702,537.837,831.369,11970,-11270,840
397.598,522.465,802.333,23730,-14490,-2030
393.084,505.69,762.073,28000,-15540,-2730
378.627,491.599,736.27,25200,-14140,-1890
368.745,482.266,711.382,19390,-11550,-1400
366.732,475.434,696.62,11060,-7630,-560
368.257,480.497,694.119,1400,-2870,0
374.906,503.433,694.546,-4480,770,-630
397.842,529.236,714.127,-5460,3150,-1190
406.809,543.51,732.488,-4200,4830,-630
412.787,546.133,766.831,-3710,6020,-70
443.165,572.363,837.896,-5950,5880,770
434.991,589.687,866.566,-6860,2590,1470
413.275,583.282,806.786,-1540,-2800,700
79.3,388.387,-1122.64,-45360,15470,15680
54.656,398.33,-1162.42,-64120,22820,20440
27.999,397.171,-1162.9,-85190,33460,25620
20.496,401.258,-1156.38,-103390,44170,29120
20.862,412.787,-1147.1,-117390,53900,30940
37.82,427.244,-1121.24,-126700,63280,31430
65.697,435.662,-1077.81,-132650,70840,31710
88.816,434.625,-1047.07,-138040,76650,32130
103.517,400.404,-1001.13,-143220,82180,31570
110.044,398.635,-938.302,-149240,86660,27720
155.977,445.422,-910.913,-156660,88900,24500
175.985,476.898,-872.727,-165620,90860,24570
199.226,521.855,-829.783,-180320,93170,27510
234.728,549.793,-778.604,-199430,95620,33320
248.453,566.202,-741.638,-219940,96600,40040
247.66,576.145,-740.235,-241080,97300,46550
246.867,576.023,-721.813,-260050,99890,51520
246.44,563.274,-683.993,-274190,102690,53620
249.673,562.298,-619.15,-282310,103950,51170
268.766,570.289,-556.015,-285740,102480,46340
279.502,591.212,-523.685,-287420,99820,40740
301.096,631.228,-486.231,-287980,99610,35280
333.731,679.906,-436.76,-287700,101150,31780
359.717,724.253,-388.57,-288960,103040,31850
386.74,749.141,-320.189,-293370,106120,35280
401.502,739.259,-247.904,-300930,108710,40880
394.06,715.042,-192.028,-312480,111300,46690
391.132,682.346,-130.845,-325430,114730,50960
388.997,668.865,-81.74,-338800,118440,54040
390.034,638.609,-28.975,-354130,122850,56910
398.513,616.832,44.652,-365330,126700,57610
395.524,615.673,131.028,-371000,128660,56000
412.97,631.899,184.098,-374500,127890,54110
435.54,665.327,232.593,-374990,126630,53760
432.856,675.209,298.534,-370020,123620,55440
419.253,630.191,327.021,-361270,118860,57540
392.108,562.603,351.055,-353570,115640,56700
374.479,523.014,380.762,-346990,115080,52570
364.841,512.156,422.547,-337680,115290,46410
367.525,510.692,448.655,-326620,115570,40390
378.566,511.607,490.623,-313390,116620,35490
375.394,488.183,559.797,-294350,115010,30380
363.377,466.711,626.47,-270620,110740,23030
377.529,468.602,690.703,-244300,104020,15470
404.735,479.765,735.172,-217770,94500,9380
391.986,467.382,766.526,-191240,83930,4690
360.144,435.845,779.885,-169470,74760,70
345.138,432.429,786.534,-152740,68810,-4340
347.09,421.876,823.622,-138250,65030,-7070
344.833,443.348,855.647,-125930,60830,-9870
359.107,451.156,891.393,-115220,56490,-10780
354.166,443.348,927.81,-105420,50820,-10430
340.38,412.36,960.994,-98490,44240,-10780
349.042,411.201,969.839,-96880,37800,-11830
350.811,433.344,965.081,-95410,31850,-12390
350.811,449.448,951.661,-91840,25970,-11970
348.615,446.581,926.224,-86660,21140,-10570
349.164,445.117,918.721,-80080,17710,-9310
347.212,442.616,917.257,-68530,13510,-9170
345.504,425.475,908.168,-53200,8540,-10220
339.343,410.225,880.291,-37660,4550,-11970
333.304,404.918,866.078,-24710,2940,-13860
337.452,409.31,865.407,-15820,3080,-14910
342.881,402.112,882.365,-10990,4620,-14630
344.223,388.448,901.824,-9590,6300,-13790
347.7,384.117,909.205,-10920,8120,-12670
347.822,379.908,923.54,-13580,10430,-10990
351.055,375.455,934.642,-17850,12740,-9100
353.678,376.065,946.659,-22610,15050,-6930
356.057,374.601,961.116,-23730,16240,-5250
356.362,370.453,974.475,-20020,15610,-4900
349.042,358.863,983.93,-13090,13580,-5880
344.467,355.935,977.769,-6370,11060,-7490
345.443,361.425,971.73,-1400,9450,-8610
