Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
556.93,806.359,-212.646,-5670,11690,7700
560.224,806.237,-211.243,-6020,10010,8330
560.041,800.137,-211.426,-5950,8680,8470
559.492,793.61,-212.646,-5180,7910,7770
560.59,800.93,-212.585,-3850,7770,6650
566.568,805.322,-209.657,-2170,7700,5880
575.596,804.102,-203.801,-700,7490,5460
579.256,801.662,-200.019,0,6440,5320
577.975,791.902,-200.995,-140,4760,5390
574.132,788.12,-202.947,-980,2940,5110
573.339,789.706,-207.949,-1680,1400,4690
571.875,783.301,-213.744,-1680,280,4340
566.324,780.373,-218.502,-1190,-280,3290
415.288,-881.389,-651.968,350,-1610,-3290
419.863,-911.157,-667.767,910,70,-4130
424.56,-954.04,-703.574,1820,1540,-5180
432.185,-992.836,-730.048,1820,4270,-7350
442.555,-1033.46,-743.834,980,7420,-10570
461.16,-1072.44,-749.995,-980,10290,-15120
477.874,-1095.19,-743.895,-3710,12530,-21070
485.865,-1108.55,-763.293,-6160,14000,-27580
490.684,-1086.17,-772.504,-9940,17080,-34510
483.12,-1071.04,-748.592,-14070,20930,-39340
485.926,-1078.85,-750.056,-16520,23380,-42280
499.224,-1084.15,-775.737,-17010,26880,-45640
515.206,-1101.05,-770.43,-15050,32690,-49910
542.351,-1136.06,-772.26,-13790,38150,-55930
562.176,-1151.44,-730.292,-13160,43680,-63140
578.341,-1209.45,-685.884,-13020,44870,-70910
598.715,-1218.17,-695.644,-13370,42350,-81830
595.299,-1206.64,-715.042,-14420,40530,-92960
580.781,-1175.59,-736.087,-15960,40460,-102690
573.4,-1133.75,-756.644,-19250,42560,-111370
559.919,-1061.83,-775.615,-24360,47250,-118440
539.972,-993.873,-764.818,-30660,54670,-123060
530.151,-931.775,-715.103,-37310,62510,-125790
533.811,-873.459,-660.874,-43890,67970,-126770
538.447,-851.011,-608.414,-48860,70700,-127190
552.355,-831.43,-573.888,-52010,71190,-129290
558.272,-804.468,-532.774,-53200,70560,-133490
548.39,-762.195,-507.581,-51450,68110,-138250
531.737,-690.642,-501.42,-47180,66220,-142380
520.025,-633.668,-526.186,-40250,66850,-144270
523.624,-574.01,-547.902,-31710,70630,-144410
543.144,-546.011,-422.425,-24780,74970,-142730
521.733,-547.658,-459.208,-23660,72450,-139720
503.799,-553.392,-540.704,-17360,74550,-138740
510.692,-584.014,-524.539,-9660,81340,-140560
517.829,-590.419,-503.921,-7280,86380,-146230
522.16,-569.313,-462.197,-8540,89460,-152530
526.125,-525.21,-415.959,-12390,89740,-157850
540.887,-470.859,-371.246,-15540,87430,-161980
555.283,-424.56,-353.434,-17290,83370,-164850
554.368,-386.069,-358.68,-18550,79520,-166740
551.379,-362.34,-370.758,-19880,77280,-168070
558.821,-340.38,-362.401,-21350,77000,-169820
566.019,-305.976,-338.184,-23660,76930,-172270
564.006,-279.319,-329.766,-26600,76370,-174580
566.019,-217.221,-290.604,-30030,76650,-177940
588.711,-132.919,-222.162,-32550,75180,-180180
598.532,-46.543,-193.37,-34230,70000,-179410
592.859,-23.546,-226.859,-35770,64750,-176260
590.358,-18.422,-256.383,-36190,63910,-173670
601.216,-4.514,-216.062,-38920,65030,-171920
601.338,53.253,-211.731,-43050,63840,-172410
597.251,98.576,-195.261,-43330,63980,-171640
601.46,127.856,-192.943,-43820,65030,-170100
607.804,179.34,-185.135,-44380,68040,-171010
595.36,234.728,-151.219,-43050,72380,-172340
583.343,290.665,-127.429,-41650,76370,-172760
573.766,351.421,-119.377,-39970,81340,-173040
568.276,409.493,-87.779,-36330,87990,-172410
567.544,465.003,-62.525,-32270,94290,-170590
568.398,481.656,-46.482,-28560,100800,-167370
574.681,505.995,-19.52,-27230,107240,-164570
573.339,545.767,20.252,-28560,112840,-161420
567.178,587.247,65.453,-30730,116830,-155960
575.23,617.625,115.351,-34090,118720,-148260
588.345,647.271,175.375,-38990,117670,-139790
605.181,687.165,235.643,-43750,113540,-130690
627.69,720.288,300.974,-47250,105840,-120610
645.563,749.08,344.955,-49770,94430,-110390
659.776,774.761,383.385,-51590,80640,-100170
675.941,813.923,423.157,-52850,64540,-89110
686.372,832.711,425.109,-52920,45990,-76300
704.306,843.264,409.432,-51590,27720,-63840
699.975,838.872,390.461,-49700,11480,-52360
700.219,837.103,354.593,-45290,-2940,-42210
702.11,827.099,304.817,-39200,-14280,-32900
697.779,796.233,269.132,-32480,-21980,-24010
713.944,777.262,214.11,-25060,-26740,-17010
719.434,737.917,177.144,-17220,-27930,-11480
724.985,711.504,150.853,-9310,-27160,-8190
735.965,676.246,125.782,-1330,-25480,-5880
750.483,652.944,110.654,5810,-22960,-5180
773.358,657.641,100.467,12670,-20650,-4970
795.013,636.779,87.718,19180,-19530,-3360
810.812,612.806,72.346,23870,-19250,-2240
827.221,603.229,66.856,25900,-19810,-1400
837.652,593.896,55.632,25550,-21770,560
847.229,567.544,43.432,23520,-24640,2800
855.769,547.231,23.607,21070,-27580,3500
859.795,533.14,9.272,18410,-29610,2940
863.272,532.896,-8.784,15610,-31220,1750
863.394,540.704,-33.184,13440,-31780,700
863.455,541.375,-48.007,11900,-31080,70
858.27,540.582,-54.29,10710,-29680,-980
852.78,543.022,-59.17,9940,-28000,-2310
850.584,545.706,-64.66,9520,-26110,-3710
842.837,558.089,-64.233,9240,-23870,-5320
833.931,570.594,-66.734,9380,-21770,-6300
829.966,579.439,-76.921,9800,-19600,-6440
825.33,580.171,-81.801,10150,-16870,-6370
817.888,586.332,-81.679,9450,-14070,-6440
812.825,600.179,-75.945,8120,-11690,-5670
811.788,597.861,-68.32,6020,-9940,-3710
812.215,588.223,-61.183,3290,-9170,-2100
811.361,588.528,-55.876,840,-8960,-1260
810.202,585.112,-53.375,-700,-9100,-420
810.568,576.938,-52.704,-1890,-9170,350
809.287,581.33,-55.815,-2800,-9310,420
810.69,582.611,-58.499,-3150,-9100,840
811.117,582.184,-60.512,-3850,-8750,1260
810.69,581.574,-61.732,-4690,-8400,1680
808.311,581.635,-62.098,-5880,-8120,2030
802.821,592.31,-68.137,-7490,-7840,2590
802.577,605.364,-68.442,-8610,-6860,3780
800.198,597.617,-72.102,-8750,-5670,5530
800.015,590.175,-64.294,-8540,-4060,6370
800.198,594.628,-63.44,-7840,-2520,6790
809.897,594.994,-53.253,-6440,-700,7420
814.228,588.894,-34.282,-4690,560,7630
287.615,-998.265,-583.587,-1470,-5320,-2100
284.748,-1005.95,-577.304,-2870,-2800,-3220
294.569,-1029.62,-590.663,-3220,-1400,-4410
296.887,-1050.05,-602.192,-3500,280,-6580
300.242,-1060.36,-628.361,-2800,2100,-8680
291.885,-1089.7,-655.933,-2450,5040,-10430
299.632,-1105.63,-671.305,-2870,9100,-12880
302.194,-1138.02,-673.318,-2730,13930,-15540
316.956,-1169.13,-671.793,-1610,18480,-19250
335.561,-1188.46,-672.281,-1050,22890,-24150
337.879,-1195.6,-659.715,-490,27370,-30380
341.051,-1201.76,-663.802,3360,31710,-37380
344.284,-1197.13,-654.713,7630,36610,-44310
355.386,-1205.67,-630.191,10780,40600,-50050
359.595,-1226.1,-630.984,14630,42000,-56140
366,-1267.34,-649.284,17710,43050,-62580
370.27,-1301.74,-678.198,19670,44940,-70560
374.418,-1315.95,-684.359,19670,48230,-79450
381.189,-1326.87,-698.145,17920,51450,-88690
396.683,-1310.58,-688.019,12950,55370,-98840
402.417,-1266.73,-647.149,4480,58800,-108360
404.125,-1220.55,-596.641,-6650,59500,-114940
414.678,-1169.25,-577.975,-19600,57820,-118720
411.323,-1117.89,-566.202,-32550,56630,-121170
403.149,-1084.4,-555.771,-43400,56840,-122080
405.955,-1065.36,-545.584,-51100,58660,-122780
418.216,-1055.79,-519.232,-55370,61600,-124810
435.418,-1037.06,-486.17,-57050,64400,-128870
439.81,-993.568,-464.881,-57330,66570,-134120
433.771,-941.535,-451.461,-55720,69440,-139440
425.963,-894.016,-426.878,-51590,73150,-143430
427.793,-879.742,-419.436,-45710,76090,-145670
455.182,-879.986,-415.593,-40250,78960,-148960
474.519,-843.508,-398.574,-35980,82320,-155190
471.042,-797.331,-357.46,-32130,85120,-161560
475.861,-737.185,-332.023,-28560,85890,-166110
479.765,-678.991,-312.015,-25830,85750,-168630
485.926,-654.835,-289.018,-23800,84560,-169050
503.067,-638.914,-279.99,-22820,82250,-169470
516.304,-622.81,-285.785,-22190,80080,-170870
521.489,-592.859,-281.515,-21770,79030,-173600
523.502,-553.148,-273.036,-21490,78890,-176750
524.417,-492.636,-253.821,-20930,79380,-179620
524.966,-434.137,-233.935,-19600,79590,-180250
535.397,-396.988,-221.003,-17780,79030,-178850
552.599,-363.377,-218.929,-16100,78120,-176820
570.167,-347.09,-221.003,-14700,77560,-174650
590.541,-317.688,-219.539,-14490,77700,-173950
599.203,-292.983,-190.869,-15400,77910,-174090
602.314,-249.917,-169.519,-16380,76510,-174440
599.325,-205.082,-148.84,-17220,74410,-173390
617.259,-164.883,-144.509,-17220,71330,-170660
628.483,-125.904,-149.938,-17640,69370,-168420
630.923,-96.624,-137.311,-16730,68530,-166250
646.112,-91.378,-128.1,-15120,67340,-164500
662.948,-65.514,-112.972,-14140,66430,-164710
672.525,-31.293,-81.008,-13370,64890,-165340
687.165,-11.773,-58.682,-12880,61600,-165410
701.927,16.287,-39.894,-13720,57330,-166530
696.803,66.673,-25.864,-16590,52570,-169260
680.943,127.795,-7.869,-19390,47880,-171850
671.732,181.536,-3.172,-22330,43400,-172480
668.621,238.266,5.734,-26250,39970,-172690
662.765,284.077,8.296,-29890,37030,-171500
661.423,312.808,7.869,-34160,35210,-170170
653.432,372.71,25.742,-39410,35000,-169890
641.598,432.429,47.397,-43750,34930,-167440
638.731,480.497,52.887,-47320,35000,-163240
638.426,548.146,67.954,-50260,36890,-158620
643.733,596.092,97.844,-50400,39060,-151480
650.626,622.566,128.466,-48860,40460,-143850
657.275,666.913,161.955,-47110,40390,-137830
659.41,697.23,184.525,-43750,38430,-131110
655.994,720.41,195.932,-40670,35630,-124040
650.626,747.494,196.054,-38500,32340,-116760
651.297,757.803,174.216,-36540,29190,-108430
643.306,765.916,173.667,-34300,27090,-100030
653.859,786.29,179.218,-33950,24290,-91560
662.216,781.593,181.353,-34300,19810,-80640
699.609,811.178,186.721,-35210,14420,-68600
734.196,805.627,248.514,-41160,6370,-54530
744.444,795.806,284.992,-48650,-8330,-40810
751.154,788.547,284.26,-55860,-25830,-27300
751.215,778.665,240.462,-61110,-41720,-13930
766.648,746.213,183.976,-61460,-52850,-2940
760.487,717.116,118.218,-56070,-58100,3850
765.367,684.847,56.974,-45640,-57260,7980
768.417,632.753,12.688,-33040,-51730,9450
779.641,599.874,-16.531,-19810,-43400,7910
791.231,588.772,-37.393,-7350,-33950,5250
806.176,582.001,-43.981,3990,-24570,2730
820.389,574.376,-36.661,13790,-16520,840
833.26,567.056,-30.866,21490,-10920,-140
850.157,569.252,-33.733,25970,-7490,-210
856.623,560.773,-36.417,27230,-5950,1190
864.492,549.427,-54.168,27440,-5600,2800
869.25,536.678,-63.867,27090,-5180,3990
876.021,521.672,-77.714,26530,-4690,4760
876.875,504.47,-94.123,25410,-3780,4970
871.934,493.978,-100.833,23380,-2170,3990
870.775,494.588,-96.99,20650,-490,2590
875.594,502.64,-87.352,17010,630,1890
880.474,504.226,-79.666,12880,770,1750
879.193,504.104,-71.797,8960,490,1540
876.448,508.313,-61.122,5530,-140,980
871.019,524.112,-57.645,2940,-910,700
871.446,534.36,-58.255,1400,-1190,1120
866.932,537.471,-58.804,210,-910,1960
859.185,543.022,-54.107,-770,-210,2660
856.379,544.486,-49.654,-1540,490,3710
856.013,536.068,-43.249,-2310,1120,4900
855.647,535.946,-30.805,-3360,1540,5390
853.146,549.061,-19.764,-4620,1120,5950
849.303,556.503,-13.603,-6160,-140,7490
850.95,557.235,-3.294,-7980,-1890,9800
853.695,549.976,14.335,-10850,-4760,12460
857.538,538.996,29.219,-15120,-9170,14910
863.15,540.094,33.611,-20020,-14420,17080
872.239,528.382,31.903,-24150,-19810,19460
295.057,-1053.59,-529.968,-5040,6510,-9450
277.489,-1077.5,-547.597,-5250,6440,-9380
272.609,-1135.76,-602.375,-3150,6860,-8540
285.236,-1194.56,-655.811,-700,10150,-9660
305.793,-1240.31,-661.301,-1050,15400,-13160
323.727,-1268.25,-641.476,-4620,19320,-18340
339.16,-1278.68,-645.807,-8820,21000,-24570
328.058,-1283.2,-652.883,-12040,22680,-31080
316.773,-1297.84,-695.156,-12740,25760,-36820
331.962,-1325.35,-721.264,-11690,32060,-43050
349.957,-1347.31,-741.455,-6090,40670,-53200
362.401,-1357.49,-714.127,700,50330,-65520
377.529,-1346.94,-698.206,4410,57610,-77210
396.012,-1319.98,-684.176,5670,64190,-88620
405.223,-1279.29,-649.528,5740,70770,-100030
413.58,-1238.6,-606.157,5110,76020,-109970
429.318,-1210.48,-543.144,4060,79380,-118440
454.999,-1183.22,-486.597,2940,79380,-126420
458.842,-1144.24,-454.084,1470,77210,-134260
449.082,-1112.21,-427.122,-210,74130,-140490
451.4,-1078.79,-439.017,-2590,70910,-145110
447.069,-1040.66,-443.592,-6580,69650,-149310
437.309,-1006.5,-418.216,-12250,69790,-152600
434.442,-991.128,-372.832,-18690,68600,-153650
460.855,-982.161,-376.553,-25130,65240,-154420
461.587,-949.465,-367.037,-31220,63420,-157500
452.315,-919.758,-361.181,-35280,61950,-160300
450.241,-888.587,-362.34,-37590,61250,-162960
449.326,-867.847,-368.257,-37450,61530,-165340
466.223,-838.018,-372.649,-36470,63070,-168630
460.55,-792.085,-360.205,-35280,65520,-172620
459.025,-755.729,-354.776,-33180,67550,-175140
474.153,-724.253,-345.931,-32200,69440,-176680
490.074,-703.574,-346.724,-32480,71330,-178920
510.631,-661.057,-325.679,-33950,73920,-183260
504.409,-596.275,-275.11,-35420,76020,-187950
500.688,-542.412,-248.453,-34090,75390,-189490
523.136,-497.638,-261.629,-31640,74270,-189770
526.491,-443.592,-246.013,-29330,75530,-191240
523.563,-404.857,-219.356,-25900,76160,-191590
541.131,-383.08,-205.204,-23030,75600,-190890
568.093,-366.305,-175.131,-20860,74410,-190890
582.611,-344.406,-152.256,-19250,71190,-191660
591.7,-323.178,-156.16,-18480,66920,-192920
601.643,-284.321,-165.554,-18410,64190,-195650
598.41,-238.876,-158.051,-18270,63350,-198870
595.238,-179.706,-153.964,-18340,63210,-201670
584.319,-117.12,-136.518,-19110,64050,-203560
586.454,-59.719,-111.691,-19880,64540,-203630
598.959,-2.928,-82.045,-21280,63980,-202650
602.68,41.724,-51.179,-22120,61950,-200830
614.27,57.706,-37.698,-22190,58380,-198310
635.01,79.056,-24.888,-24080,55090,-197960
647.21,113.46,22.57,-26950,51170,-200270
636.779,168.848,54.595,-29890,44870,-203840
616.649,253.455,56.669,-33180,38150,-206360
590.48,332.633,53.009,-35840,32900,-204680
577.548,381.067,34.16,-38570,29890,-200270
572.607,416.996,21.472,-40950,30450,-196560
562.542,457.988,33.367,-42000,34160,-194880
551.684,501.908,61.732,-41300,39270,-194740
542.717,547.475,106.933,-39130,44590,-195230
533.872,598.044,167.872,-34930,49140,-195790
521.611,660.813,228.14,-30380,50120,-194880
527.65,718.946,272.792,-25410,48090,-191310
530.029,788.364,294.325,-21000,43400,-185150
548.329,866.444,257.664,-14700,37660,-175560
526.125,921.405,298.229,-9520,32200,-164010
532.652,1006.93,297.802,-10080,21490,-149240
536.739,1037.73,250.527,-10640,9030,-128240
537.898,1062.19,224.541,-12530,-910,-106400
547.414,1083.06,200.202,-14350,-9660,-84490
561.871,1066.34,179.279,-14700,-17990,-62160
577.67,1010.71,146.827,-12530,-25480,-42070
587.491,956.053,116.022,-8190,-31150,-26250
597.495,904.569,80.642,-3290,-35350,-13720
614.697,849.364,45.506,1190,-37940,-3780
642.696,798.368,18.056,5250,-39340,4060
666.669,755.241,-18.361,8120,-40320,9940
680.699,738.283,-57.767,10010,-40110,14210
696.437,723.46,-94.916,11200,-38500,18830
714.859,702.049,-121.878,11200,-35770,23660
732.732,677.832,-142.496,10780,-32480,28070
752.679,638.975,-158.905,10290,-28770,31710
772.321,598.288,-165.493,9590,-24850,33040
794.952,565.287,-159.881,8750,-21280,32410
814.167,545.096,-156.404,7770,-18760,30380
828.319,531.798,-152.561,6510,-17010,27440
836.737,526.857,-153.171,4970,-15960,24080
843.081,527.284,-161.284,3640,-15050,20720
844.545,532.957,-171.227,2310,-13440,17570
848.388,532.347,-173.24,1260,-11060,14840
852.231,532.774,-166.225,210,-8470,12040
849.059,538.325,-160.003,-770,-5950,8890
842.959,555.71,-157.441,-1610,-3220,6090
841.556,572.973,-147.62,-2030,-350,4620
844.789,571.631,-135.42,-2240,2170,4270
844.728,561.932,-121.39,-2870,4200,3780
843.691,559.492,-97.478,-3570,5600,2450
845.643,562.237,-76.555,-3920,5880,910
841.617,576.023,-61.061,-4130,5180,-770
832.223,589.443,-47.702,-4130,3850,-1960
826.611,598.593,-46.665,-3990,2170,-2380
822.463,609.878,-48.068,-3640,840,-2590
815.021,617.442,-47.275,-3220,-280,-2100
810.69,618.784,-50.874,-3010,-1330,-770
808.311,612.501,-57.523,-2940,-2240,700
805.383,605.364,-64.172,-3220,-2870,1820
803.492,596.336,-65.941,-3430,-3290,2590
802.089,591.883,-67.222,-3360,-3640,2800
800.564,596.519,-69.357,-2940,-3780,2590
802.76,596.519,-70.211,-2100,-3990,2800
805.322,594.811,-71.797,-1330,-4480,3220
803.126,593.835,-72.529,-1050,-5110,3500
800.991,591.395,-76.616,-1330,-5740,3920
797.819,592.798,-80.703,-1890,-6230,4130
795.562,608.78,-84.912,-2380,-6300,4550
800.625,609.817,-84.79,-2520,-6160,6230
806.664,598.044,-84.79,-2590,-6300,7910
246.745,-1207.56,-632.021,-8190,8050,-12530
262.056,-1241.29,-648.796,-11340,12110,-15820
281.881,-1258,-661.545,-14490,16730,-21560
293.166,-1249.65,-649.833,-17220,22120,-28910
295.057,-1222.74,-627.934,-19250,27160,-35980
306.037,-1196.58,-607.499,-20230,31290,-41300
311.344,-1179.31,-610.244,-18760,34790,-46130
325.313,-1176.45,-622.505,-16310,39410,-50610
341.112,-1165.53,-614.087,-12880,45990,-56770
346.48,-1155.65,-583.404,-8610,52220,-63140
361.73,-1147.71,-582.245,-3990,56910,-69160
376.065,-1129.05,-575.962,-280,62090,-75950
381.799,-1099.71,-550.647,2310,67270,-82880
382.165,-1068.42,-517.341,4060,71050,-88270
386.679,-1054.08,-495.808,4900,73290,-91980
397.598,-1055.3,-475.007,5110,74690,-94850
421.144,-1067.44,-451.339,5180,75040,-98280
435.601,-1086.65,-415.105,4480,73850,-102760
461.709,-1125.27,-375.516,3010,69790,-107800
496.296,-1125.57,-364.536,-140,63280,-115150
494.222,-1077.26,-362.767,-5110,56980,-124040
467.077,-1006.56,-362.096,-10710,52360,-130900
446.215,-945.195,-362.889,-15610,49420,-133770
432.002,-906.338,-392.047,-19180,48300,-133070
439.993,-898.835,-417.606,-21840,50540,-131040
463.722,-901.946,-409.127,-23170,55160,-130900
476.898,-900.909,-376.858,-23450,59430,-132790
495.686,-890.356,-350.811,-23310,61460,-134960
514.84,-892.003,-323.239,-23800,61460,-137480
540.887,-886.208,-319.03,-23940,59920,-140910
552.172,-837.774,-332.816,-24080,59360,-146230
527.589,-782.508,-323.178,-22890,60690,-150360
536.8,-763.232,-332.938,-19600,62440,-151270
554.368,-741.699,-343.918,-15960,65800,-153090
566.202,-724.375,-325.74,-12460,70210,-155680
585.356,-704.428,-306.891,-8610,73780,-159530
591.517,-664.778,-272.243,-5110,77070,-163940
602.375,-627.324,-256.322,-1330,78750,-167090
615.063,-567.727,-254.736,1260,80360,-170450
602.985,-514.23,-225.578,3710,82810,-172340
614.941,-474.519,-220.881,6300,84000,-171850
625.982,-432.673,-204.411,7000,85470,-171290
634.827,-405.345,-183.915,6860,86100,-169820
645.441,-371.734,-166.408,5250,86100,-168350
644.343,-341.051,-142.191,2800,85680,-165550
664.778,-334.829,-135.237,770,84070,-161280
691.618,-335.744,-130.54,-1680,82600,-158620
704.672,-342.21,-103.029,-4900,81270,-158690
732.366,-336.354,-78.69,-7840,78540,-161000
737.734,-307.196,-57.157,-11130,75460,-166250
726.144,-257.969,-21.533,-13090,72380,-171640
716.994,-204.35,10.675,-13580,68390,-175490
724.436,-154.757,35.685,-11340,63770,-177660
733.891,-115.839,26.657,-7350,58660,-179900
721.325,-66.49,22.448,-4200,55370,-184030
698.511,-7.259,34.526,-1680,53060,-188020
690.154,51.301,48.739,-210,50610,-190470
689.056,112.484,73.81,-910,47600,-191520
681.187,170.373,95.404,-3640,43120,-191240
671.122,219.478,105.53,-7210,37660,-189210
668.194,260.714,101.87,-10990,32830,-186410
649.955,328.485,102.785,-16520,28910,-184520
646.783,372.588,121.329,-21140,25760,-181020
651.236,415.593,143.472,-26180,22190,-177310
653.249,449.57,170.861,-30450,18130,-173670
656.97,498.248,191.357,-32690,13160,-170030
655.628,549.305,201.971,-32620,8400,-165410
645.319,602.009,198.799,-30450,4410,-159390
638.487,645.075,195.017,-27090,1680,-151340
648.918,668.499,200.385,-23450,-560,-142310
651.175,676.917,200.69,-19390,-3220,-134680
645.685,709.247,193.614,-15050,-5670,-129010
640.927,741.882,189.466,-9800,-7210,-122360
636.23,762.744,192.15,-3430,-8260,-115150
639.951,807.64,180.072,4410,-9100,-108500
629.52,815.082,129.808,13650,-8890,-99820
613.721,826.062,131.882,21210,-6370,-88410
656.787,849.669,102.358,26810,-4830,-76090
675.514,833.504,96.807,30660,-3710,-62440
679.784,796.233,94.489,30870,-4270,-49350
701.439,776.835,71.004,27510,-6790,-37800
711.748,761.768,61.488,21840,-9870,-26600
722.179,709.857,39.284,14980,-14000,-16870
739.869,704.794,10.187,8680,-17570,-9520
746.64,673.623,-16.958,5320,-19530,-3080
767.624,645.99,-39.955,4620,-20160,1330
783.484,611.281,-53.924,5040,-19950,4340
816.363,586.027,-90.463,5810,-19250,5670
826.367,551.867,-98.149,6440,-17150,6090
831.125,530.029,-107.665,7000,-15050,4480
840.214,539.484,-120.536,7140,-12460,2520
846.07,541.253,-122,7070,-9170,1610
851.804,534.421,-120.292,6790,-5880,700
858.392,534.116,-111.63,6090,-2870,-280
862.235,531.981,-103.456,5110,-490,-1120
865.224,527.528,-88.816,3850,1260,-1960
865.895,528.809,-71.248,2310,2170,-3010
863.394,538.447,-57.584,700,2170,-4060
857.904,551.44,-53.497,-840,1750,-4900
848.937,566.507,-47.824,-2170,1540,-5320
842.898,570.533,-37.942,-3430,1610,-5180
844.545,581.452,-33.245,-4340,1750,-5040
838.811,579.927,-24.217,-4620,1820,-4550
828.685,574.925,-11.224,-4970,1750,-4690
827.282,584.868,-5.612,-5180,1260,-5180
819.108,595.909,-4.392,-4760,700,-5180
813.984,603.961,-3.172,-3850,420,-4830
810.141,605.974,-0.122,-2590,420,-3710
809.409,605.12,-2.318,-1470,420,-2310
811.117,604.571,-2.135,-980,350,-630
816.79,594.872,-0.671,-980,140,1190
821.792,582.611,0.61,-1260,-700,2380
819.657,581.696,-4.392,-1540,-1680,2940
818.376,575.23,-8.54,-1540,-2450,3640
818.437,571.814,-13.664,-1540,-3010,4060
818.376,576.145,-17.385,-1330,-3360,3780
822.463,577.243,-21.35,-770,-3710,3990
830.088,575.23,-28.853,-210,-3920,4760
837.53,561.688,-26.291,70,-3990,5530
200.019,-948.672,-555.283,140,-1820,-700
198.311,-983.198,-595.726,2100,-3010,-1120
207.339,-1015.1,-650.687,3920,-2590,-2380
203.496,-1046.64,-687.165,3990,0,-4410
213.195,-1069.15,-689.971,2520,2870,-6510
221.125,-1110.32,-712.968,560,4340,-8190
220.576,-1149.97,-736.88,-1890,6230,-11410
226.432,-1174.8,-777.201,-2870,9520,-16100
224.541,-1193.4,-775.737,-1960,15540,-22050
225.151,-1216.77,-776.408,2450,21910,-29050
230.702,-1232.51,-753.96,8680,28070,-36540
242.109,-1251.9,-769.454,13160,31640,-43890
250.283,-1255.26,-788.791,16520,36120,-52500
249.551,-1249.58,-786.534,19180,41930,-61180
259.25,-1249.58,-777.933,21280,47670,-69090
269.925,-1255.81,-752.252,22540,52780,-76440
281.027,-1273.31,-736.453,22260,56070,-83020
293.044,-1288.38,-732.915,20720,58590,-89810
304.756,-1315.95,-727.974,19040,60760,-97160
321.958,-1332.61,-736.758,15890,62860,-105910
334.463,-1341.57,-718.641,11620,65520,-115920
348.188,-1325.96,-683.871,6090,67620,-126420
353.434,-1298.87,-637.145,-1540,67690,-135450
350.567,-1266.54,-626.775,-12110,65100,-141540
346.053,-1232.57,-643.123,-24990,62790,-145250
343.43,-1179.44,-667.584,-37380,63560,-148750
329.217,-1124.84,-639.89,-47600,68040,-151970
329.339,-1082.2,-604.998,-54180,72450,-153230
351.482,-1051.58,-572.363,-58590,75810,-155400
350.689,-1002.6,-548.329,-60970,78540,-158690
353.739,-967.277,-540.643,-61740,81690,-162050
358.985,-915.366,-512.461,-60830,86170,-166740
361.425,-854.549,-472.018,-58310,90650,-171990
359.473,-801.418,-426.939,-54250,94220,-176680
367.159,-738.527,-384.3,-48650,96670,-180950
376.309,-672.647,-340.197,-42840,97860,-184310
379.603,-623.908,-288.347,-36820,97300,-186060
391.071,-586.881,-288.103,-31990,94640,-186830
388.875,-541.619,-289.262,-28490,93170,-187390
390.461,-521.611,-275.964,-23800,92260,-185710
422.852,-508.74,-295.179,-19250,91140,-185150
436.394,-465.979,-297.314,-16030,92470,-187670
433.71,-405.772,-234.362,-10080,95550,-191660
443.165,-336.842,-188.124,560,96320,-194670
449.326,-287.127,-186.843,15540,96390,-196980
466.162,-243.939,-157.746,33530,98350,-200060
485.865,-238.388,-152.073,51380,98280,-203140
513.559,-230.885,-157.746,65730,97230,-207760
529.724,-237.534,-151.036,75390,95340,-212590
547.719,-232.105,-159.576,78680,92470,-218400
560.163,-165.493,-140.117,76930,89320,-224000
556.93,-100.894,-126.27,72800,84630,-225610
564.799,-24.156,-88.023,65380,79520,-223160
575.413,42.151,-42.639,55020,71260,-217140
601.765,88.999,-40.382,45710,61320,-210910
604.876,159.759,-11.163,36190,52990,-204890
599.447,240.645,11.407,29050,44030,-197540
601.826,307.501,24.888,24570,35280,-188720
609.146,348.249,33.794,21070,26810,-179410
625.25,367.281,5.368,18270,18830,-170240
635.925,401.563,-34.77,15400,14140,-163800
626.897,447.984,-33.184,12880,12320,-158690
632.509,446.825,-41.297,11480,11550,-153440
661.362,428.342,-18.605,9730,11970,-150990
666.73,472.628,18.666,5530,9940,-151620
655.262,528.382,-9.028,1260,5600,-149940
655.75,566.446,-22.936,-1750,4130,-146090
659.471,609.268,-13.725,-4830,4340,-140700
666.364,665.327,-7.747,-6720,4620,-132930
685.274,688.08,-2.318,-7910,4760,-122080
715.53,696.437,15.799,-9730,4060,-110390
732.427,686.555,32.94,-12250,1330,-99190
745.298,669.536,41.907,-16030,-3360,-89460
755.363,664.9,52.399,-21210,-9240,-81480
752.252,662.033,57.096,-26110,-16310,-74550
739.869,667.34,43.432,-30730,-24010,-68670
731.817,692.594,15.189,-34230,-30660,-63070
734.867,715.591,-27.755,-35490,-35210,-55860
750.3,711.748,-73.993,-34090,-36750,-47880
760.548,722.362,-128.344,-30100,-35210,-41510
755.973,710.406,-148.962,-23800,-30660,-34930
765.55,681.614,-145.302,-17920,-25760,-28140
786.961,639.829,-143.228,-13580,-22470,-22190
805.871,593.835,-123.586,-11270,-21210,-17990
822.585,569.679,-115.778,-10150,-22190,-15610
827.77,560.224,-125.599,-9730,-24220,-13300
837.408,562.725,-157.624,-9660,-25690,-10570
838.872,555.405,-172.203,-9590,-25830,-8120
835.578,554.429,-192.089,-9450,-24990,-6160
821.548,549.854,-212.402,-9380,-22960,-3500
