Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
443.775,-804.285,-364.17,11900,-15960,-3150
444.202,-820.816,-363.865,11830,-10990,-1820
441.884,-847.778,-357.826,11900,-6160,-1190
448.594,-868.518,-342.454,11970,-1470,-1610
458.232,-882.182,-323.117,11340,2240,-2520
467.138,-886.33,-296.277,8890,4550,-3500
475.8,-886.513,-274.134,4270,4830,-4060
479.155,-865.102,-269.315,-1120,3710,-4620
473.97,-840.58,-266.204,-5530,2800,-4410
473.726,-827.526,-269.742,-7700,2590,-3710
481.778,-821.975,-272.975,-7280,3360,-3570
487.268,-820.694,-261.812,-5390,4830,-3990
497.577,-813.191,-250.405,-3570,5740,-4480
508.008,-812.459,-242.841,-2660,5810,-4410
517.768,-815.143,-238.144,-2730,5320,-3990
521.855,-815.326,-240.767,-3430,4690,-3500
523.99,-810.751,-239.364,-3780,4690,-3150
524.478,-812.459,-233.508,-3360,5180,-2730
532.591,-814.594,-225.212,-2030,5600,-2520
541.68,-816.79,-215.879,-700,5460,-2660
549,-823.378,-204.777,210,4410,-3150
550.037,-823.378,-195.505,420,2380,-3780
545.706,-813.252,-198.25,-420,-490,-3710
531.249,-805.261,-213.073,-2800,-3150,-2240
517.768,-796.66,-218.624,-6230,-4830,-280
515.877,-790.438,-225.578,-8890,-6160,1540
513.132,-783.911,-237.351,-9940,-7070,2380
500.322,-777.628,-248.758,-8610,-6720,2800
499.651,-775.798,-254.736,-5740,-5250,3080
497.821,-775.615,-255.041,-2240,-3990,3010
496.601,-780.495,-258.518,560,-3150,3290
497.76,-786.717,-270.779,1330,-2380,3990
500.139,-794.891,-268.217,70,-1190,4900
502.579,-805.078,-262.178,-2170,-280,6020
511.119,-816.363,-258.457,-4340,420,7070
517.219,-818.071,-247.904,-5670,980,6720
517.524,-816.79,-238.022,-5670,980,5600
517.036,-816.912,-236.802,-4270,770,4270
515.084,-810.995,-237.229,-2450,1120,3220
511.058,-811.971,-233.935,-700,1750,2800
512.278,-811.544,-225.761,420,1960,2730
514.84,-815.875,-218.38,630,1470,3150
512.705,-817.766,-219.051,280,560,3640
510.021,-818.193,-220.393,-560,-350,4550
509.716,-826.916,-223.138,-1260,-1190,5600
513.254,-841.922,-230.153,-1400,-1820,6020
515.511,-851.743,-231.556,-1120,-2100,5530
1250.81,-224.541,-386.74,30450,66010,-16800
1291.61,-196.176,-268.522,33950,69300,-17920
1315.77,-167.506,-181.536,36050,65240,-18130
1314.61,-139.568,-168.116,37730,56630,-17220
1306.38,-105.225,-163.785,38220,47390,-14210
1289.48,-107.665,-207.4,36190,38290,-8190
1272.64,-121.39,-244.061,33110,32830,-1610
1258.73,-131.028,-273.707,29610,30310,4410
1246.78,-149.694,-300.547,28350,30520,8680
1234.03,-145.119,-304.329,30100,33110,10290
1209.2,-164.883,-297.314,34650,36610,10290
1184.62,-176.778,-251.442,41650,39690,7840
1148.51,-147.803,-212.219,49770,40180,4830
1081.9,-129.686,-173.972,58030,38640,3710
1030.9,-68.259,-160.979,67340,36890,5110
981.002,-43.798,-127.063,77560,35840,11060
939.644,-34.404,-82.228,85820,33670,20300
926.102,-64.538,-17.202,89180,28280,31710
882.426,-130.296,60.207,86100,17220,45360
868.762,-183.793,64.904,79240,1260,57820
817.888,-260.104,38.186,74830,-14910,65170
731.451,-321.531,11.468,76650,-26600,67270
645.014,-384.727,-23.607,84630,-32410,65870
546.011,-455.975,-33.611,98560,-32200,61390
443.775,-532.53,17.202,116130,-29400,54390
359.961,-601.643,99.003,134890,-29470,47880
288.957,-697.108,154.696,150500,-35140,43820
178.059,-785.497,197.762,158200,-45990,42140
49.593,-886.269,223.199,156870,-61950,45990
-87.596,-1019.01,215.635,148260,-80850,53830
-205.997,-1122.95,170.434,136290,-99120,62930
-289.018,-1211.77,76.738,126140,-113120,73010
-352.58,-1303.69,-31.232,122080,-118790,81620
-376.248,-1408.31,-137.677,126490,-114870,85190
-344.345,-1465.59,-214.171,138530,-102130,82600
-278.404,-1498.46,-257.481,153020,-85750,75810
-210.938,-1524.08,-269.864,165270,-70840,65380
-117.73,-1494.26,-291.275,170590,-60130,53690
-27.633,-1438.99,-349.591,164640,-53760,43820
9.333,-1418.43,-398.33,148050,-47950,37030
58.804,-1403.37,-435.601,123550,-40250,33390
134.444,-1395.19,-458.903,93170,-29960,30660
213.988,-1372.74,-416.996,60410,-18130,26180
298.595,-1284.6,-339.038,26530,-10080,20790
361.486,-1174.13,-293.532,-5110,-7350,16380
399.245,-1096.41,-257.176,-32270,-6090,13370
430.355,-1027.12,-270.23,-50890,-2660,9240
457.256,-954.406,-286.273,-55860,7560,2450
491.843,-900.116,-249.917,-48090,24780,-6300
542.961,-836.188,-183.427,-31850,43890,-15400
600.423,-786.839,-92.903,-13580,59920,-22750
648.308,-744.444,7.259,630,69440,-26880
680.516,-716.323,100.284,7350,70700,-26530
710.589,-696.986,150.609,6580,64680,-22260
735.111,-688.629,180.804,1820,54530,-15820
741.882,-704.977,184.525,-3780,42350,-9170
747.067,-727.059,190.564,-7000,30310,-3640
750.483,-742.797,186.111,-6510,18200,210
737.612,-758.474,165.676,-2520,6510,2310
710.589,-775.859,139.324,3640,-4200,3010
684.298,-785.436,94.367,10080,-13860,2940
655.994,-793.183,37.82,14630,-21910,3080
616.283,-825.147,-36.661,16660,-27300,3640
582.001,-859.673,-103.029,16800,-28350,3570
561.2,-878.034,-139.812,15540,-25970,2730
553.27,-876.082,-156.648,13300,-22190,2100
555.344,-877.302,-153.232,10710,-18620,2310
557.357,-879.437,-145.363,7910,-16380,3080
561.505,-882.121,-144.57,4900,-14980,4410
567.361,-880.962,-142.191,2380,-13930,5670
574.437,-892.918,-154.757,770,-13020,6720
576.206,-912.133,-174.216,350,-10990,6510
576.389,-925.919,-171.288,840,-7490,4690
580.842,-937.326,-162.382,1260,-3990,2100
587.003,-926.163,-151.707,770,-980,-910
584.075,-907.192,-134.078,-560,1120,-3010
585.478,-887.367,-129.137,-2800,2030,-3780
588.162,-869.555,-127.795,-5320,2870,-3710
587.796,-864.858,-121.39,-7070,4200,-3570
591.09,-858.148,-111.386,-7350,5810,-3850
597.983,-857.843,-102.358,-6230,7630,-4340
604.815,-859.368,-73.078,-4760,8890,-5390
610.488,-853.573,-55.144,-3780,8260,-6580
611.159,-842.715,-46.787,-4060,6160,-7350
607.56,-836.737,-40.565,-5600,3430,-7210
603.778,-825.086,-45.201,-7840,420,-6720
596.946,-813.374,-59.78,-9310,-2100,-6510
584.136,-810.629,-73.261,-9240,-3360,-6790
578.036,-801.174,-88.694,-8400,-3290,-7280
569.74,-791.78,-88.877,-7700,-2450,-7350
564.128,-792.817,-87.535,-7630,-1610,-6580
568.642,-786.107,-84.424,-8260,-910,-5600
569.069,-783.362,-86.681,-8680,-420,-4900
569.984,-786.046,-90.158,-7910,210,-4760
571.753,-781.349,-89.67,-6860,1470,-5110
570.838,-779.397,-75.64,-6160,2800,-5110
575.657,-773.907,-62.403,-5110,3290,-5180
576.816,-766.465,-51.484,-4760,2940,-4900
573.583,-760.792,-47.092,-4620,1820,-4130
570.899,-751.886,-49.166,-4340,560,-3360
564.799,-740.601,-54.29,-3920,-560,-2660
551.074,-727.303,-68.625,-3080,-1190,-1540
541.07,-720.654,-80.581,-910,-420,-350
532.591,-722.85,-85.644,3220,1330,70
531.31,-726.815,-90.341,8190,3500,210
541.802,-725.839,-90.097,12390,5950,70
553.941,-731.451,-76.982,14070,7840,770
568.642,-750.3,-54.229,12670,8120,2310
583.16,-765.367,-42.7,9450,6860,3710
591.883,-778.848,-31.659,5670,5110,4970
599.63,-794.464,-20.923,2030,2870,6090
605.913,-799.222,-25.864,-630,350,6160
604.876,-798.856,-38.43,-2100,-1470,5740
600.972,-799.039,-47.092,-2660,-2380,5320
596.519,-800.625,-55.266,-2450,-2590,5180
592.249,-805.078,-69.174,-1400,-2240,4690
586.332,-806.603,-72.285,490,-700,3990
587.003,-810.751,-69.357,2520,910,3500
592.554,-814.106,-68.259,3710,1960,3080
893.223,-536.312,-555.832,4900,12460,-3500
967.704,-514.596,-575.718,5950,15400,-4130
1016.75,-526.979,-628.788,7770,18900,-3780
1090.8,-587.674,-663.924,9730,25480,-5320
1151.74,-591.212,-653.005,12250,33390,-12880
1162.72,-538.996,-593.713,16310,40390,-21700
1179.44,-479.887,-575.108,20230,45010,-27650
1199.99,-371.673,-580.781,21420,50680,-32830
1206.82,-204.777,-514.291,20090,60480,-36540
1225,-42.822,-402.661,22120,71750,-36470
1253.92,56.913,-274.927,26320,81690,-32270
1282.53,99.674,-140.727,30590,88690,-26530
1298.51,126.819,-28.06,35840,89880,-21210
1312.84,127.063,41.297,43120,85890,-15820
1318.27,124.013,87.108,50190,77700,-10080
1321.14,122.732,115.717,56350,65730,-3220
1335.9,99.735,97.356,59220,50190,4060
1337.67,79.3,30.927,59920,34930,11830
1316.44,36.6,-16.226,59990,22400,19670
1281.31,-6.039,-68.991,60130,11970,25760
1230.86,-58.194,-146.339,64260,5320,29190
1184.25,-97.905,-179.035,69580,3850,29680
1141.49,-109.19,-184.83,73360,3990,30100
1078.72,-117.303,-181.719,76510,4270,31710
1017.66,-152.134,-135.42,80080,4550,33670
973.194,-207.949,-73.2,83440,2170,35000
935.557,-286.273,-23.79,84980,-3780,34160
880.718,-338.55,26.718,87430,-12740,30590
773.785,-355.63,47.458,91280,-24990,27720
638.67,-353.556,52.887,92890,-38360,30240
492.514,-371.246,20.801,91000,-50610,39830
343.918,-436.15,-21.716,88130,-57750,53130
217.77,-567.544,-25.315,84490,-59360,66570
128.832,-739.93,53.985,76160,-62650,77280
52.765,-929.579,114.68,64750,-75250,86800
-24.095,-1129.29,89.365,53690,-93940,89600
-136.884,-1230.43,22.57,50540,-110810,82250
-249.734,-1296.13,-80.52,62650,-117880,69440
-335.378,-1318.52,-120.414,84980,-113470,56280
-372.039,-1299.24,-159.759,111720,-104510,49140
-360.266,-1292.47,-233.325,136920,-93800,49770
-291.214,-1321.81,-267.424,154980,-80780,56560
-192.089,-1443.02,-301.279,160720,-70140,65450
-64.66,-1533.42,-329.4,151760,-65590,68950
27.328,-1556.66,-390.156,129920,-68530,66290
95.343,-1510.24,-463.478,96390,-74200,60340
125.355,-1425.94,-592.493,59150,-75670,53620
129.381,-1384.15,-695.888,28280,-64540,47880
179.157,-1370.12,-708.942,4690,-40530,41090
281.637,-1304.06,-621.651,-11760,-11200,29050
355.142,-1173.88,-450.546,-20580,14350,13370
396.195,-1068.29,-293.898,-23240,31850,-420
434.442,-964.41,-162.565,-19810,42630,-11480
492.636,-861.381,-63.196,-11200,48440,-18620
549.854,-798.002,-4.026,-980,49490,-21000
588.467,-776.103,53.375,5810,46830,-19600
630.801,-768.356,99.674,7490,39830,-15890
666.669,-791.231,98.881,6580,28560,-11900
686.372,-802.394,93.025,3500,15750,-10220
696.864,-782.447,55.815,-420,2310,-9520
687.714,-771.772,-22.875,-2730,-9660,-9100
657.214,-772.992,-103.212,-2170,-15820,-9940
635.62,-766.77,-152.439,1680,-15540,-11900
619.699,-758.596,-163.846,8120,-11410,-14350
616.222,-744.505,-136.701,15050,-6370,-15890
623.115,-752.679,-124.867,21280,-3710,-15890
628.91,-768.661,-110.227,25690,-3640,-15330
630.984,-803.919,-117.547,27020,-6230,-14420
631.167,-836.737,-134.993,25410,-9450,-14770
620.248,-847.839,-148.352,20790,-12320,-15960
603.107,-843.203,-164.517,13930,-14980,-16800
583.099,-823.988,-175.009,6020,-16870,-17220
565.897,-798.063,-192.15,-630,-17990,-16940
557.052,-769.027,-219.356,-4690,-17990,-16310
547.353,-749.995,-240.279,-6300,-15540,-15470
542.839,-750.3,-237.473,-6650,-11270,-13930
552.05,-751.703,-221.857,-7140,-6860,-12460
562.908,-757.437,-207.095,-7490,-3150,-11130
573.583,-759.633,-199.775,-7140,-70,-10920
583.587,-758.474,-193.98,-6300,3010,-11970
586.637,-747.189,-172.02,-6440,6300,-12600
595.299,-739.808,-149.633,-7000,8610,-12600
603.29,-727.181,-120.292,-7420,9240,-12390
612.806,-710.101,-97.905,-8400,7770,-11690
618.662,-689.056,-96.502,-9450,4340,-10290
617.442,-671.427,-111.264,-10220,490,-8120
611.83,-669.597,-126.209,-10430,-2240,-5460
610.305,-666.73,-133.773,-9590,-4060,-2940
609.024,-670.024,-147.071,-7910,-5600,-980
605.913,-673.806,-168.848,-5390,-6440,0
597.8,-666.181,-178.73,-3220,-6230,1610
614.575,-691.374,-188.429,-2450,-5460,3920
621.651,-685.701,-183.305,-2590,-5040,4130
617.503,-692.594,-177.51,-2450,-5670,5040
612.562,-705.404,-186.843,-2170,-6370,6090
610.61,-718.336,-191.967,-1260,-6650,6440
608.109,-723.582,-195.932,140,-7140,6230
607.499,-720.105,-213.744,1470,-7910,5740
596.214,-728.523,-238.022,2730,-7840,5250
587.857,-735.05,-249.612,3640,-6370,4900
590.541,-733.586,-249.673,3570,-4200,5040
593.347,-736.331,-240.584,2240,-2590,6020
596.275,-742.004,-226.615,210,-1750,7140
604.266,-744.871,-221.674,-1260,-1890,8260
607.072,-761.219,-224.114,-1750,-1890,9030
608.963,-773.297,-218.99,-980,-1470,9030
611.525,-787.144,-219.295,140,-1190,8610
612.684,-794.769,-214.659,1050,-980,7560
615.734,-793.671,-219.173,1260,-1330,6510
614.819,-794.464,-226.737,630,-1540,5950
612.318,-792.329,-230.092,-560,-1190,5460
612.867,-796.416,-231.617,-1540,-560,5250
614.331,-804.041,-231.129,-2380,630,4760
617.076,-799.954,-217.099,-3010,1890,3920
616.039,-788.608,-204.045,-3010,2380,3360
615.307,-784.277,-204.838,-2310,2310,3220
613.294,-788.425,-206.424,-840,2730,2800
612.562,-792.024,-200.934,770,3570,2240
617.381,-791.109,-189.161,1820,4060,1960
1409.04,-345.199,-202.154,22680,53690,-8680
1490.84,-294.142,-66.856,28140,57680,-11900
1552.33,-280.478,45.994,29610,53550,-12950
1566.6,-300.242,112.789,27020,40810,-13300
1534.39,-309.087,86.925,20860,23310,-13720
1499.5,-331.047,-9.15,13790,7910,-14980
1452.23,-302.316,-87.413,5040,-2590,-17780
1416.54,-293.044,-188.49,-3010,-8190,-20230
1377.32,-229.36,-213.622,-9100,-8680,-23100
1317.42,-145.973,-229.055,-10640,-7560,-23100
1260.69,-67.832,-247.843,-6580,-3990,-18760
1220.49,-61.183,-249.917,2310,2100,-12040
1195.23,-107.543,-240.035,14630,9030,-8190
1168.76,-114.619,-212.036,28000,13650,-10010
1104.22,-132.187,-163.297,41860,15400,-12460
1035.78,-173.728,-122.854,53200,14490,-14700
978.257,-225.395,-46.665,57400,10430,-15470
907.192,-257.481,11.651,50120,-140,-12390
833.321,-270.779,22.631,34930,-15750,-5670
745.42,-295.85,-8.54,16800,-30520,3920
663.802,-306.159,-15.067,-700,-41510,13370
527.772,-249.429,-42.151,-14420,-52570,23030
422.059,-257.908,-117.547,-14210,-56070,34510
328.18,-341.783,-118.706,-1890,-49070,43260
259.982,-470.676,-77.653,16870,-39900,47110
186.538,-691.435,-67.161,33810,-33600,43330
96.746,-880.291,-84.851,40880,-28980,29190
143.655,-883.524,120.963,37380,-29890,14910
173.545,-934.398,325.74,24780,-55020,17640
55.205,-1029.92,208.376,13370,-98350,27230
-76.921,-1017.72,31.232,11410,-133280,32480
-163.175,-1002.11,-133.651,18340,-152670,42560
-224.297,-1137.53,-325.191,36400,-159460,55650
-219.356,-1297.96,-504.897,60690,-153440,59010
-162.26,-1409.34,-639.158,84630,-136850,51310
-113.094,-1473.39,-721.386,105420,-115290,35070
-70.211,-1434.23,-744.2,118930,-93660,16800
-18.3,-1361.89,-757.437,121590,-76020,5250
41.236,-1309.06,-756.522,113750,-62090,1050
116.754,-1264.65,-745.664,93450,-52220,1750
188.612,-1239.7,-750.971,62230,-45920,6020
254.553,-1244.95,-793.488,26110,-39200,10080
306.83,-1249.71,-807.457,-7700,-28070,9310
343.613,-1163.33,-768.112,-34440,-12950,3640
384.178,-1046.15,-669.963,-49490,3010,-1190
426.451,-944.524,-583.831,-54670,15890,-4340
481.229,-851.56,-502.945,-52710,26040,-7350
518.317,-762.012,-474.458,-44660,34510,-11340
550.159,-673.379,-417.057,-33670,44100,-14910
566.507,-637.389,-369.599,-21490,52360,-16660
595.116,-605.242,-335.927,-11060,59290,-17500
612.928,-599.447,-296.765,-2380,66150,-17850
679.54,-553.392,-198.616,3570,70140,-17570
708.637,-541.802,-162.687,6160,67060,-13860
742.065,-505.446,-110.532,6930,61950,-9450
796.965,-492.88,-34.221,5390,53060,-1820
816.302,-542.595,-46.848,5600,40250,5320
850.035,-574.803,0.61,7210,26460,8190
820.938,-632.021,-79.361,9450,11550,9590
800.259,-665.998,-135.054,14070,2590,6440
795.196,-651.114,-122.183,16450,-3920,2520
749.019,-659.471,-175.497,18200,-11550,1400
709.43,-668.743,-211.731,20300,-16730,0
668.499,-674.721,-264.435,20510,-19600,-560
634.888,-673.257,-301.645,19810,-19810,140
621.163,-676.063,-314.394,17570,-18690,1890
608.841,-695.522,-329.705,14070,-17360,3710
598.349,-697.84,-346.053,10990,-15680,4270
590.175,-717.909,-350.384,8610,-12670,5110
600.118,-737.063,-348.127,6930,-9380,5110
611.83,-730.109,-343.003,5740,-6440,4060
618.113,-717.665,-318.176,4410,-4130,3710
623.42,-709.369,-316.529,3220,-3570,3710
618.906,-709.186,-322.812,2940,-2870,3640
619.15,-718.824,-328.119,3500,-1050,3570
636.474,-727.608,-311.161,3710,1260,3290
657.946,-730.17,-277.794,2380,1960,3290
673.257,-716.384,-261.324,-420,-210,3500
679.662,-704.489,-269.62,-3500,-3780,3990
676.246,-710.101,-282.247,-5600,-6510,4550
681.919,-706.38,-289.933,-6300,-7770,4340
686.311,-706.868,-290.97,-5460,-8050,3780
689.3,-712.968,-279.258,-4130,-8400,3010
690.215,-705.16,-278.526,-3290,-9940,2030
681.797,-707.966,-294.63,-2590,-11830,1470
670.573,-712.602,-313.967,-1960,-12740,910
659.105,-717.238,-324.886,-1820,-12670,490
650.626,-717.238,-324.093,-2660,-12320,490
643.062,-724.192,-330.254,-4550,-12390,840
636.596,-717.299,-340.99,-6720,-12250,1050
631.045,-709.735,-348.676,-7980,-11480,1470
627.69,-708.515,-359.961,-7910,-10080,2030
630.313,-710.04,-364.719,-6510,-7630,2100
631.899,-709.735,-360.632,-4270,-4830,1540
633.241,-699.304,-347.822,-1960,-2310,700
635.559,-696.986,-340.502,280,-630,280
631.777,-701.561,-340.929,2240,700,70
636.413,-708.881,-327.387,3430,2100,-70
642.513,-712.907,-313.235,3010,2310,-210
645.807,-721.081,-307.074,980,1260,-210
649.406,-721.325,-304.695,-1890,-210,-630
651.663,-715.164,-298.412,-4620,-1680,-1050
654.103,-700.402,-283.406,-6300,-3290,-1330
660.63,-690.52,-269.925,-7280,-5600,-1120
666.791,-683.139,-262.361,-7420,-8890,-1050
666.791,-674.05,-275.293,-6930,-12810,-1190
661.606,-669.231,-301.401,-5950,-16310,-1330
652.09,-667.462,-337.086,-4690,-18340,-1330
640.805,-670.268,-369.416,-3220,-18410,-980
632.082,-678.259,-389.18,-1680,-16660,-280
622.932,-698.328,-407.663,-840,-14140,280
618.723,-707.966,-416.996,-1190,-10850,350
618.113,-716.628,-417.545,-2660,-7210,420
622.81,-713.761,-399.733,-4270,-3640,280
628.056,-712.114,-382.714,-5670,-1400,420
633.912,-714.92,-374.601,-6230,0,350
632.631,-716.445,-373.32,-6160,1260,-210
632.265,-712.968,-369.294,-5670,2940,-910
634.949,-705.77,-350.201,-5110,4830,-1470
1022.6,-352.336,-510.448,14140,21490,-5530
1064.94,-322.263,-482.876,15050,25620,-5810
1101.42,-286.029,-446.337,15960,29610,-6720
1125.08,-232.288,-394.609,16870,33600,-8120
1128.38,-159.515,-340.319,18200,36680,-9100
1126.18,-99.125,-268.949,21420,39200,-8890
1118.74,-44.042,-232.471,26460,40250,-7210
1111.85,-8.54,-218.99,33530,42210,-4200
1119.96,11.468,-194.59,41650,46060,210
1135.15,-1.403,-163.114,49770,50610,5880
1170.83,-16.47,-115.717,57120,55020,11410
1221.4,-44.591,-52.399,62650,57330,17080
1250.13,-85.278,-7.686,66290,55720,21840
1280.94,-127.734,26.718,67900,51660,25410
1309,-156.343,65.514,66780,44380,27930
1332.18,-181.231,102.297,63210,32760,29890
1330.17,-184.952,115.412,58100,16240,31500
1293.99,-167.018,23.18,56280,-2030,32340
1231.04,-165.005,-79.666,60830,-13230,32130
1179.8,-171.654,-145.912,68670,-17220,31360
1137.22,-186.904,-224.114,77280,-17710,30240
1120.69,-191.113,-290.36,84700,-13930,29260
1106.11,-195.261,-330.864,89040,-7280,30030
1085.25,-224.114,-369.538,89390,560,31920
1060.48,-274.073,-329.095,86940,10570,33320
1037.67,-343.674,-175.314,82600,16520,33880
987.712,-365.573,-99.979,79100,12040,32620
863.882,-367.403,-82.899,78120,4130,30940
721.02,-364.902,-43.615,80920,-840,31780
598.715,-401.624,7.93,88620,-4970,36540
472.384,-503.433,42.517,100380,-9310,41230
355.935,-678.991,59.231,114590,-12600,42560
272.121,-821.548,127.856,126910,-17290,38850
193.98,-937.753,199.287,134190,-31010,37030
123.22,-1075.73,247.233,132160,-56070,36750
42.517,-1141.07,207.034,124390,-88410,35280
-81.984,-1230.92,116.51,115010,-118300,35070
-232.41,-1296.98,1.83,108500,-139440,34230
-330.559,-1309.91,-119.987,106610,-148750,34860
-343.003,-1282.28,-215.086,107520,-148120,39340
-297.741,-1258.13,-293.776,107660,-143990,46620
-248.453,-1268.8,-377.529,106960,-138460,52570
-198.494,-1295.03,-426.146,104090,-130200,55230
-130.662,-1297.35,-454.633,97720,-121030,55370
-45.628,-1283.68,-485.499,87640,-112980,54250
40.199,-1256.05,-542.778,75390,-103670,51100
112.972,-1217.19,-583.892,62160,-89740,46970
170.739,-1214.51,-590.419,49840,-71120,41930
227.835,-1205.3,-582.245,40600,-49910,34020
287.188,-1169.74,-552.172,34650,-27020,23240
348.981,-1101.42,-482.022,30520,-4690,12390
421.754,-998.875,-375.028,26460,13230,4130
488.976,-924.394,-274.073,21140,23590,490
534.909,-897.981,-229.055,14910,28420,-490
570.472,-872.361,-188.124,10010,32270,-1120
608.353,-855.708,-155.794,7630,35910,-1400
648.735,-840.519,-116.327,6860,39200,-2870
678.137,-815.509,-67.039,7070,40530,-5390
698.877,-782.63,-25.62,7560,38640,-7840
709.369,-735.355,0.366,8050,33740,-9240
701.988,-690.032,12.81,9240,27230,-8610
682.834,-645.868,11.651,12320,20370,-5320
660.569,-625.128,-1.037,17920,14630,700
648.247,-634.644,-13.054,26040,10920,7840
651.846,-638.731,-14.396,36400,7980,13930
654.896,-666.486,-10.37,46970,3920,18900
649.467,-696.559,-19.398,55650,-1400,21910
635.925,-727.791,-26.413,61390,-6790,24430
621.773,-785.68,-44.347,64610,-11620,26460
617.747,-839.177,-57.096,64820,-15470,26320
613.477,-881.999,-72.468,61250,-19040,24570
608.902,-909.388,-93.879,53830,-22400,21840
598.654,-921.039,-105.53,43190,-25130,19250
585.722,-919.27,-118.645,29820,-27790,17640
573.034,-906.948,-140.727,15820,-29890,17220
557.235,-901.397,-172.081,3780,-30170,17150
543.205,-901.214,-192.882,-4550,-27510,16450
539.057,-897.493,-208.925,-8050,-22750,14070
534.665,-889.502,-217.282,-7280,-16450,10080
529.419,-879.925,-204.045,-4200,-9310,5880
534.97,-867.42,-183.61,-280,-2660,2660
547.231,-862.601,-157.502,3150,2240,280
552.782,-857.782,-125.904,4480,4970,-1120
556.991,-852.353,-112.911,3360,5460,-1190
556.93,-842.715,-107.36,560,5110,-630
546.56,-828.929,-99.979,-3080,4760,770
543.815,-819.657,-99.186,-6300,4270,2730
546.438,-814.106,-100.833,-8540,4130,3920
541.558,-801.723,-93.696,-9800,4200,4690
540.643,-777.201,-96.868,-9100,3290,4690
540.216,-774.395,-135.176,-5180,3150,4620
535.153,-777.14,-149.206,-490,5950,2660
523.929,-774.761,-146.766,5040,9940,700
535.275,-779.153,-125.355,8750,13930,210
550.525,-784.277,-94.245,9310,15820,140
562.298,-791.658,-71.919,6930,14770,980
574.315,-803.797,-55.022,2310,11830,2870
581.696,-814.594,-44.347,-3010,7700,4830
584.563,-822.28,-54.961,-6720,3220,5810
583.343,-828.624,-68.198,-7560,210,5600
580.964,-833.565,-71.858,-5950,-1260,4690
579.012,-836.676,-80.032,-3500,-2240,3710
577.975,-842.166,-89.487,-1120,-2800,2730
574.864,-835.7,-96.441,560,-2940,1960
565.775,-838.628,-111.081,1540,-2870,1820
561.627,-846.558,-117.12,1960,-1890,2170
567.971,-855.647,-116.388,1470,-770,2520
574.62,-863.089,-114.253,490,70,2520
576.511,-867.725,-102.175,-770,490,2520
575.108,-872.239,-101.26,-1890,0,2660
575.779,-876.265,-102.785,-2870,-560,2870
575.291,-878.156,-105.103,-3570,-910,2450
572.607,-876.204,-107.116,-3640,-1260,1750
572.485,-874.008,-109.129,-3360,-1260,1120
573.034,-878.522,-112.789,-3220,-1330,630
571.143,-883.341,-114.924,-3290,-1190,-210
566.202,-880.291,-115.534,-3570,-1190,-1400
555.893,-871.141,-119.865,-4200,-1330,-2170
550.403,-856.867,-121.878,-5530,-1330,-2240
1312.72,-316.468,-290.97,19180,29960,-20370
1314.85,-270.84,-276.879,21980,27580,-23380
1314.12,-231.861,-287.432,24080,25060,-24290
1310.89,-207.339,-305.732,25970,23800,-23800
1313.39,-189.71,-340.258,28000,24780,-22890
1315.04,-187.819,-348.859,30100,28140,-22190
1307.47,-186.111,-325.313,30800,31640,-21840
1289.78,-163.785,-316.773,30380,33530,-21280
1258.19,-139.995,-324.947,30170,34650,-20160
1223.84,-121.512,-339.648,30590,36960,-18550
1194.81,-95.587,-360.388,32130,41090,-16940
1165.83,-58.377,-380.701,35840,48090,-15330
1160.77,-22.875,-356.179,42280,58520,-13790
1159.73,1.769,-272.548,48930,67900,-12110
1125.39,29.829,-199.531,55020,71960,-9800
1068.11,55.022,-154.574,62790,73010,-6370
1026.45,17.751,-67.527,72800,72940,-3080
993.568,-25.681,26.84,83720,68880,-2520
924.15,-20.801,111.813,90440,59290,-2310
834.968,-30.012,159.332,91910,44240,2590
772.931,-31.781,176.046,89880,27580,10080
660.752,-11.224,231.617,83790,10150,23450
572.607,-58.011,259.555,75460,-9520,44800
491.904,-138.47,218.38,70070,-28140,64190
406.321,-254.126,217.953,70840,-41230,76720
325.191,-344.833,227.53,78260,-52500,82600
266.631,-433.588,190.625,92400,-61040,84770
183.366,-621.895,190.137,111440,-65310,81830
77.226,-831.796,247.721,133910,-68600,71470
-41.541,-1036.57,298.29,157150,-73780,57680
-171.471,-1164.31,300.852,179340,-79660,46270
-292.861,-1242.39,255.773,197540,-81830,45080
-360.388,-1281.37,192.394,208040,-78820,57470
-329.644,-1372.13,101.931,212940,-70980,79100
-234.057,-1474.37,76.982,212380,-60480,101920
-93.818,-1619.98,108.946,201320,-54880,121590
45.201,-1722.7,107.848,177310,-63140,130270
118.34,-1752.41,-20.496,144550,-81900,128940
166.347,-1741.31,-192.394,107800,-97580,123620
227.53,-1730.81,-337.086,69790,-102550,116690
321.653,-1716.84,-405.711,34440,-98630,105560
394.731,-1657.92,-449.021,5250,-92330,87990
414.617,-1571.91,-487.207,-16590,-84490,65940
401.38,-1450.4,-519.598,-30660,-72030,41720
383.629,-1313.03,-533.079,-36890,-53690,19040
382.653,-1163.15,-526.247,-36750,-30240,-490
398.574,-1016.99,-476.654,-32900,-3780,-16520
434.991,-892.003,-397.11,-26740,22050,-28770
482.693,-793.122,-289.567,-21420,44660,-37100
532.164,-701.744,-146.461,-19740,61040,-40950
576.084,-618.723,-41.968,-20230,68600,-39760
621.346,-565.653,25.986,-19670,70140,-34790
