Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
347.151,-87.474,-784.643,172550,172620,-16380
347.517,-80.764,-707.539,198170,189700,-17990
342.027,-92.049,-650.626,222180,205100,-20300
334.463,-76.738,-555.527,243390,219520,-22050
338.184,-113.094,-520.574,263130,231210,-22540
343.125,-111.02,-424.072,277410,243040,-25200
355.874,-140.361,-359.839,290010,251510,-27720
373.503,-157.441,-266.509,301700,257460,-32550
401.624,-153.476,-192.455,314720,261030,-38710
422.425,-130.113,-123.037,329910,262990,-45500
425.78,-111.447,-68.259,344960,262780,-49980
423.889,-104.92,-118.035,359800,262570,-51240
429.684,-129.442,-160.979,371910,271600,-49140
454.694,-189.771,-74.176,377790,286160,-46970
485.682,-222.772,11.163,375340,293720,-47040
498.004,-229.421,44.469,368550,297080,-46060
500.444,-214.781,121.756,358540,300930,-43470
503.494,-197.274,214.659,347130,303030,-39200
503.311,-207.583,277.672,336140,302610,-33460
493.734,-224.48,304.756,327600,303870,-28420
478.606,-242.536,322.08,322980,311430,-25550
462.868,-262.3,371.185,322700,325150,-24990
467.687,-296.582,473.665,324870,341110,-27020
499.59,-297.131,619.821,326550,354270,-32830
533.079,-271.511,799.527,325850,359310,-40530
573.766,-248.88,988.444,320180,354130,-46270
619.394,-196.542,1165.47,305620,333900,-50190
602.314,-177.754,1253.61,279580,297920,-46760
615.551,-222.101,1256.36,240380,255640,-36610
641.598,-257.542,1246.72,192780,213710,-27930
625.189,-260.043,1267.58,139930,172550,-21000
595.726,-243.329,1264.53,88270,132230,-14140
571.753,-213.744,1258.25,43050,96250,-7140
544.913,-172.325,1246.66,9660,67130,-420
509.106,-141.032,1200.42,-8120,46130,5040
486.78,-108.885,1151.19,-12600,35280,8680
489.403,-105.957,1117.28,-6720,32760,9660
486.475,-101.931,1101.05,1890,33180,7280
478.179,-93.879,1107.39,8610,34230,5250
479.765,-83.875,1131.61,10990,33250,4760
481.29,-75.457,1153.94,8610,28560,5670
479.887,-71.187,1161.32,2870,20510,7700
475.678,-70.333,1145.34,-3360,11410,10150
472.872,-80.642,1120.39,-8610,3570,12670
469.822,-85.644,1087.14,-11200,-2100,14210
466.223,-77.043,1067.5,-11060,-4900,14840
462.624,-80.032,1051.21,-8750,-5600,15050
462.258,-88.084,1042.43,-5390,-5460,14770
466.345,-87.413,1035.05,-2380,-5180,14280
469.09,-94.184,1026.69,-700,-5810,13930
467.87,-105.896,1001.44,-560,-7140,13650
467.443,-116.998,980.148,-1190,-7630,13230
469.151,-125.05,974.536,-1330,-7070,12530
473.482,-132.675,968.497,-910,-6230,11200
476.898,-136.091,968.253,-560,-5180,9590
477.447,-129.32,973.072,-980,-4830,7980
472.445,-122.854,965.996,-2520,-5530,7280
464.515,-121.085,955.565,-4270,-6160,7140
458.293,-125.66,946.659,-4690,-6090,7070
458.537,-127.063,938.546,-2590,-4410,6370
457.805,-130.54,933.849,420,-1960,5390
457.561,-130.052,933.727,2170,-210,4550
461.465,-134.444,942.389,2170,140,4130
464.332,-140.117,946.842,1190,-1190,3780
460.611,-136.152,939.034,0,-3150,2940
451.705,-132.431,929.579,-1260,-4410,2310
447.435,-128.283,928.42,-1820,-4900,2030
444.324,-121.695,930.433,-2030,-5320,1890
443.531,-119.987,926.529,-1820,-5670,1960
441.762,-123.708,919.758,-980,-5670,1890
442.738,-131.516,918.172,-210,-5320,1610
446.093,-131.028,920.002,350,-5180,980
442.25,-130.845,915.061,350,-5320,490
438.651,-127.368,909.388,-280,-5460,210
433.222,-122.427,900.604,-840,-5250,0
428.708,-120.17,893.772,-1330,-4550,140
428.464,-119.499,888.282,-2030,-3640,350
427.671,-116.998,883.585,-2800,-2590,350
424.072,-114.985,884.256,-3710,-1470,350
421.754,-111.935,884.744,-5460,-280,770
421.266,-110.532,892.43,-7840,770,1540
419.192,-114.07,892.247,-10360,1400,2380
422.364,-130.296,886.574,-12810,1960,2520
418.399,-128.588,881.816,-15470,3220,1960
414.19,-130.723,890.966,-17710,4760,2240
420.473,-144.936,901.031,-18830,5600,2450
428.037,-145.424,922.747,-18060,6230,1610
430.538,-140.788,942.572,-14560,6090,420
426.39,-138.592,954.101,-9660,5390,-560
426.207,-142.557,952.21,-5040,4410,-840
423.95,-144.509,952.515,-2310,3220,-770
421.327,-149.023,948.184,-1750,1680,-70
422.547,-151.219,951.539,-2870,-140,840
423.096,-150.243,950.258,-3850,-2170,1330
422.791,-149.328,942.999,-4270,-3500,1400
419.253,-144.936,934.52,-3850,-3850,1120
418.216,-143.96,925.37,-3010,-3500,1050
420.046,-143.411,926.651,-1680,-2520,770
423.218,-144.936,929.274,-140,-1890,210
421.571,-142.862,928.42,840,-1750,-210
421.815,-144.997,923.845,980,-2030,-70
421.693,-144.57,912.255,560,-2450,140
584.746,-360.754,-1047.07,-65730,9240,-5250
594.445,-287.371,-992.348,-68390,9870,-11760
594.689,-211.975,-948.672,-66010,9170,-17220
581.696,-158.478,-923.235,-59710,7840,-21280
568.642,-125.477,-913.597,-51310,7070,-23940
555.161,-109.739,-914.573,-42280,7140,-26250
527.223,-79.666,-933.178,-32480,9100,-28630
491.294,-49.715,-925.492,-22190,14070,-28910
469.517,-39.467,-933.971,-10780,19670,-27370
458.232,-34.282,-930.25,1610,26670,-25970
445.361,-22.265,-917.989,13930,34160,-24850
433.039,-9.638,-899.872,27090,41860,-23170
423.828,-14.823,-903.349,43680,50260,-22120
406.321,-13.908,-891.576,63000,61110,-22680
389.18,-26.962,-873.032,82880,72730,-22960
386.069,-47.946,-851.804,102130,84210,-23800
376.614,-44.713,-825.33,119000,95270,-25270
361.852,-25.986,-791.414,133910,105910,-25480
352.092,-21.167,-770.369,146090,115990,-23450
354.898,-30.5,-704.001,151970,125160,-18690
371.551,-28.914,-623.542,149310,128660,-10780
373.686,-81.862,-597.312,141540,126560,-280
392.779,-82.533,-560.834,131950,123270,8400
408.822,-92.659,-551.318,126420,119980,17150
427.793,-106.75,-492.148,125440,117950,25060
446.398,-146.522,-541.619,134750,115990,29190
451.034,-182.878,-536.19,145390,120050,30100
450.18,-225.883,-505.629,154840,125650,30940
518.012,-240.828,-515.511,166390,130060,28280
501.359,-258.213,-519.415,178430,135520,23870
486.78,-254.614,-540.948,190680,143850,22260
489.769,-280.112,-516.06,206220,155190,21280
508.557,-319.701,-462.014,219940,166180,20580
564.311,-379.359,-243.634,227500,169610,17150
603.168,-356.728,-387.96,235130,165410,15120
601.46,-335.744,-281.82,252420,171150,12530
583.77,-327.997,-117.974,267820,172550,12390
585.051,-357.643,-212.707,287280,169890,12950
570.106,-406.199,-402.051,309470,183820,11200
584.197,-499.59,-419.558,337820,219030,1680
556.564,-423.157,-317.017,361690,256970,-13510
525.088,-336.598,-129.198,376530,288190,-19040
534.909,-332.938,39.284,382970,309260,-15400
562.969,-365.39,190.991,384300,321860,-11410
565.47,-366.061,318.115,383810,329210,-10290
576.206,-376.858,452.62,383950,334040,-11480
577.243,-363.499,546.621,386820,336280,-16310
560.346,-351.36,644.16,389970,338240,-22330
564.128,-305.488,778.055,387310,336700,-27160
616.466,-366.549,954.711,370720,324870,-27650
667.035,-423.706,1140.64,335580,297640,-29050
695.949,-401.319,1201.82,285320,256480,-29120
722.118,-388.814,1251.48,225820,209790,-22680
728.096,-390.217,1263.49,162190,160440,-12250
711.748,-386.618,1235.92,98490,111720,-980
678.686,-375.272,1205.79,40530,67830,10150
646.844,-369.538,1160.65,-4620,31430,19950
623.664,-362.584,1097.21,-33110,4900,25830
598.593,-347.212,1012.48,-44450,-10640,27300
579.012,-343.796,927.505,-39970,-14420,25690
564.311,-335.927,860.405,-23870,-8330,20370
551.501,-331.047,825.452,-2310,4130,13860
555.954,-322.446,826.367,19390,18480,7350
559.797,-323.239,840.946,38080,30520,1540
564.067,-337.818,839.543,52920,39410,-4340
563.335,-321.958,858.148,61740,45780,-10150
552.782,-295.606,877.729,63700,48160,-13300
541.985,-265.594,895.968,60620,47040,-12390
537.227,-265.533,919.819,52920,43260,-8540
549.061,-271.938,934.947,43050,36890,-4830
552.599,-272.06,935.313,33390,29750,-2450
543.998,-259.799,932.202,25270,23520,-770
537.166,-260.47,922.259,19880,18900,980
530.212,-265.35,908.473,15750,15680,1890
529.968,-270.535,896.883,12950,14210,1890
525.393,-262.239,893.894,10850,14140,1260
526.43,-255.59,905.667,9380,14420,770
528.321,-249.978,916.952,8680,13790,210
524.844,-233.325,923.906,8260,12600,-210
520.879,-225.883,933.239,8540,10920,210
524.478,-234.423,934.886,8960,8820,910
533.323,-240.096,931.287,8750,6510,840
533.201,-239.913,923.235,7840,4270,0
533.445,-239.364,918.233,6230,2310,-630
530.517,-237.29,918.66,4410,280,-1050
526.125,-231.19,913.292,3010,-1820,-1190
518.683,-227.713,898.53,1960,-3640,-1050
509.228,-224.785,883.829,1750,-4060,-420
506.971,-230.641,875.594,2030,-3430,630
510.143,-239.974,874.374,2100,-2380,1190
511.058,-244.305,879.01,2030,-1260,1190
513.132,-245.403,890.295,1890,-770,1050
515.694,-242.048,894.992,1610,-1260,700
511.851,-242.414,888.16,1610,-1960,490
506.971,-238.876,874.679,2030,-1820,70
503.616,-239.12,865.163,2800,-560,-420
500.993,-241.865,862.845,3570,1330,-980
500.139,-245.647,869.982,4130,3010,-1680
502.945,-244.427,880.535,4410,3710,-2380
502.03,-238.266,885.72,4130,3430,-2870
499.956,-234.24,890.478,3500,2450,-3360
493.673,-224.541,886.391,2660,1400,-3500
488.915,-221.369,885.964,1610,700,-3150
488.366,-216.916,886.269,910,210,-2590
485.987,-215.879,882.06,630,-70,-2170
485.804,-216.916,880.779,1260,-70,-1960
486.658,-216.062,872.605,2450,280,-2100
485.926,-210.755,863.882,4200,1190,-2800
480.619,-209.84,860.71,5600,2660,-3080
482.388,-211.243,864.553,6300,3850,-3150
485.438,-212.402,871.812,6090,4270,-3290
483.364,-213.378,881.633,4900,3850,-3080
483.303,-215.086,879.132,2870,2520,-2590
479.948,-211.853,875.106,770,1330,-2100
478.118,-213.5,870.958,-1260,700,-1330
476.654,-212.646,869.433,-2940,630,-630
476.715,-213.256,874.74,-3850,980,-140
477.447,-212.951,880.23,-3920,1260,0
474.153,-211.487,882.121,-3430,1260,0
572.302,-174.46,-784.643,-9800,13440,1960
598.837,-185.013,-775.066,-770,10780,-910
612.379,-177.388,-806.054,9800,6440,-4410
605.73,-162.077,-855.22,20650,1820,-6230
592.249,-165.676,-930.372,31080,-1890,-5670
573.827,-201.3,-998.509,41650,-1750,-4690
552.843,-219.661,-1063.47,53620,3290,-5110
531.859,-233.081,-1108.49,67550,14000,-6020
519.11,-238.693,-1122.95,83650,29680,-6300
518.195,-242.902,-1108.68,100800,47880,-6020
501.969,-250.527,-1091.41,118300,66360,-5950
495.32,-296.033,-1038.89,138600,86800,-5460
518.378,-358.375,-985.516,161210,105840,-7910
547.414,-396.927,-918.66,184660,123900,-15540
556.503,-400.892,-808.25,202230,138110,-23100
556.32,-403.637,-743.346,214340,146090,-26530
564.189,-437.919,-697.108,223300,151690,-27300
589.87,-475.251,-615.429,225680,155890,-28070
615.917,-506.239,-516.731,216510,153370,-27860
630.557,-525.576,-471.103,202090,144340,-28210
619.333,-512.949,-461.282,188510,135170,-30660
587.613,-475.556,-465.674,180110,130270,-34160
551.745,-433.222,-474.092,179760,131740,-38080
528.87,-385.581,-435.662,185850,139230,-41790
505.995,-322.873,-382.226,193480,147280,-43680
475.495,-265.716,-369.294,204890,155470,-43540
464.759,-239.73,-343.369,219310,167160,-42070
493.673,-220.515,-214.903,227290,177660,-38150
519.903,-240.035,-115.351,226450,177590,-31220
552.233,-246.135,-42.517,225050,170870,-25480
561.81,-242.17,-36.783,227920,163660,-22680
544.12,-223.809,-22.265,234500,160930,-20580
530.7,-222.955,-66.978,246890,163660,-18340
553.148,-250.588,-89.487,260190,174440,-16940
583.648,-318.115,-33.001,264320,188300,-16660
593.103,-324.032,49.471,257950,195370,-17360
588.772,-315.614,91.561,246050,195790,-15610
571.265,-287.005,89.243,234430,195370,-11900
586.088,-279.807,114.497,226800,199920,-6370
601.521,-331.901,244.427,209580,202160,2800
632.875,-377.773,337.818,184940,193620,11970
678.747,-413.397,430.477,161280,180110,18900
702.903,-429.257,495.32,144900,164990,21980
699.914,-416.813,511.241,140840,152530,21700
687.958,-412.787,494.527,149940,147630,19320
675.392,-412.787,489.647,169260,152250,14280
660.996,-421.754,458.903,194880,163730,6160
656.482,-413.763,497.211,218610,180320,-3080
654.164,-434.503,572.973,231350,193200,-9660
667.706,-442.555,601.948,236390,199920,-16590
675.331,-433.954,679.723,230300,202930,-22330
666.547,-391.559,781.715,214410,198450,-24500
659.227,-355.203,841.434,195720,187110,-22750
661.423,-346.602,911.828,174930,173250,-18550
662.094,-337.818,979.05,153370,156660,-14070
657.824,-329.095,1000.28,135310,139440,-10710
650.504,-320.311,1026.14,121660,125090,-8820
641.354,-318.115,1038.46,108570,112280,-7000
648.125,-317.932,1029.44,96880,100940,-6370
632.204,-319.091,1095.13,85610,91000,-7280
632.814,-297.985,1115.63,71050,78050,-8330
626.409,-281.576,1113.68,58870,63910,-8470
610.488,-269.254,1111.97,48650,51310,-8610
590.053,-250.71,1105.5,41300,40320,-8820
564.25,-225.822,1070.73,36330,31570,-9100
550.769,-204.045,1034.99,34790,27370,-8750
550.525,-195.078,1027.91,35000,26390,-8820
540.643,-191.113,1019.98,36120,25690,-9800
534.421,-179.157,1010.59,37660,25480,-11200
531.92,-172.142,1008.09,38640,25200,-12110
530.761,-168.665,1010.53,38430,23800,-12880
524.356,-160.064,1003.51,37100,21140,-13510
514.901,-156.404,967.765,37310,19320,-14280
502.274,-152.012,943.792,37660,20440,-15610
493.856,-139.995,958.432,36610,22190,-16380
494.222,-122.366,974.414,33250,22050,-16170
493.978,-110.41,989.969,28420,19950,-15260
491.904,-103.395,998.387,23450,16310,-14350
480.863,-86.864,998.875,18620,12390,-13720
470.188,-72.041,998.753,14840,9100,-12600
462.563,-60.146,990.884,13580,7210,-11340
456.158,-59.048,980.148,13790,6580,-10430
452.62,-58.194,967.826,14280,6860,-10220
444.324,-57.401,958.371,14350,7700,-10360
441.274,-56.181,950.258,15120,9170,-10570
433.954,-57.34,951.966,15190,10430,-10710
429.379,-48.251,946.537,13160,10500,-9940
429.135,-46.116,949.831,9870,9660,-7910
428.891,-56.059,952.515,6510,8050,-6090
425.719,-58.621,944.646,4270,6440,-5040
425.658,-61.122,933.422,4550,6090,-5040
422.181,-67.527,931.226,6440,6650,-5740
419.985,-62.952,929.579,8470,7140,-6650
416.386,-56.059,924.15,8680,7070,-6790
412.055,-53.07,923.357,6720,6160,-6090
402.844,-49.044,921.222,3570,4970,-4900
398.94,-45.811,915.61,630,4060,-3360
396.439,-46.604,910.242,-1610,3780,-2100
395.28,-50.569,914.878,-2800,4270,-1330
400.77,-51.484,928.359,-3010,4690,-1120
404.796,-48.739,943.609,-2590,4200,-1050
408.944,-50.874,958.371,-1890,2590,-770
405.162,-57.462,946.781,-1190,210,-700
401.319,-61.61,933.117,-1120,-1260,-910
402.6,-61.671,928.908,-1470,-1960,-1400
404.979,-59.597,924.577,-2380,-2590,-1750
403.21,-55.51,926.773,-3430,-2870,-1820
405.284,-49.288,924.577,-4060,-2870,-1260
413.275,-49.776,931.653,-3850,-2590,-700
415.044,-56.059,938.79,-3150,-2240,-560
426.573,-53.131,961.604,-2450,-2660,-980
434.747,-51.606,981.124,-1470,-4480,-1050
438.346,-66.124,994.91,-700,-7280,-1050
432.673,-74.969,984.479,-1260,-10360,-1960
432.429,-62.647,977.952,-2660,-11970,-2590
436.821,-60.878,984.967,-4130,-12950,-2310
446.154,-58.865,1002.29,-4760,-14070,-2100
457.195,-54.168,1010.28,-3920,-16100,-2170
447.374,-68.198,998.509,-3220,-18060,-1540
469.578,-379.298,-1146.19,4270,23380,-22260
467.138,-373.747,-1151.98,7840,30590,-26250
455.914,-357.643,-1164.43,19180,41230,-32830
446.337,-335.866,-1162.35,38640,55790,-41580
436.516,-320.982,-1147.47,63210,73080,-51310
429.257,-305.854,-1113.8,89040,91070,-60690
429.745,-300.547,-1069.39,112490,107660,-68460
431.636,-301.706,-1029.07,132720,122010,-74830
429.989,-299.266,-986.431,149870,134680,-80570
422.12,-291.641,-952.088,164080,145950,-85190
416.203,-288.713,-919.636,176890,157080,-88550
414.007,-291.214,-882.487,190330,168840,-92400
410.957,-282.308,-850.706,206360,181160,-97860
411.323,-262.422,-795.623,224840,194460,-104160
418.155,-236.619,-719.617,242340,206290,-109550
428.159,-213.378,-646.539,257810,214970,-113050
441.091,-194.651,-566.812,269990,220150,-114520
446.337,-178.059,-522.221,278740,221620,-113750
455.792,-173.85,-500.139,286020,222600,-111370
466.589,-169.824,-446.764,290290,224210,-108290
479.521,-200.507,-406.199,290640,224630,-104720
497.821,-192.089,-362.157,289590,224350,-102690
507.886,-194.102,-339.709,289380,224490,-100660
512.461,-191.845,-297.009,287280,225610,-98490
509.35,-175.985,-276.025,285530,226660,-96250
504.226,-144.265,-265.96,285390,230090,-92890
504.165,-130.906,-240.767,284340,236250,-86800
506.422,-131.455,-173.789,282170,242550,-80080
525.149,-142.252,-131.821,277410,247240,-74830
562.42,-138.104,-78.324,272090,252210,-69860
583.038,-143.96,13.664,265440,255570,-65240
603.839,-153.476,87.23,256270,254590,-61880
633.119,-156.892,158.478,246960,251160,-58730
670.756,-180.255,246.745,236600,244720,-56140
698.633,-180.377,302.011,224700,234850,-55440
707.844,-171.654,338.55,210630,223650,-54180
703.147,-167.506,361.425,192080,212310,-50540
698.755,-158.661,400.343,168770,201670,-43960
695.583,-168.665,446.947,138670,188440,-35910
704.306,-187.514,503.128,104300,173530,-26250
711.87,-197.64,567.727,67060,157360,-16100
711.626,-216.855,614.087,33390,140280,-6790
706.868,-224.663,625.86,7070,126000,560
707.6,-248.209,629.581,-7210,119140,5670
695.522,-274.683,636.169,-9380,120470,8820
719.19,-285.297,696.315,-2450,127890,10010
742.614,-295.057,798.49,8190,134330,7980
756.4,-291.031,904.691,15470,135310,5740
779.58,-285.602,1018.21,15400,128170,6160
777.506,-266.082,1107.21,7980,111720,8190
765.733,-286.456,1131.73,-4760,88620,14910
763.049,-330.742,1112.95,-18620,66360,21000
766.282,-346.663,1059.75,-28630,48790,20510
741.211,-347.517,1017.97,-33600,37590,17220
716.75,-327.082,995.642,-34160,32340,13650
703.818,-299.632,983.686,-31290,30380,10150
691.801,-273.829,979.233,-26460,29120,7770
681.797,-259.677,963.495,-20720,28350,6300
672.647,-246.623,948.306,-15050,28420,5320
665.022,-251.137,945.561,-10220,28980,4830
666.181,-244.366,948.977,-7350,28140,3010
658.068,-251.259,940.559,-6720,25690,2100
653.92,-250.771,936.533,-7280,22890,1260
649.223,-249.063,925.736,-8330,19950,630
646.051,-246.44,913.292,-8820,17290,560
643.977,-242.414,903.288,-8750,15120,490
639.829,-233.447,895.053,-8400,13090,560
633.546,-232.593,885.598,-7840,10780,1400
630.252,-236.07,874.923,-6440,9030,2170
627.202,-247.965,864.675,-4620,7910,2590
625.555,-250.832,860.649,-2380,7070,2590
624.701,-250.344,861.015,70,5950,3010
623.42,-257.481,854.793,2940,4200,3850
622.627,-281.149,837.042,5180,2240,4620
620.492,-299.022,817.522,5740,420,4550
614.575,-309.087,803.614,4690,-1050,4060
610.488,-312.381,788.852,3290,-2100,3570
607.865,-312.93,781.166,2660,-2450,2870
607.072,-314.089,780.983,2520,-2590,2170
605.547,-302.072,776.469,2800,-3080,1330
601.033,-290.421,770.918,3850,-3290,980
598.715,-288.469,769.027,4690,-3570,910
598.654,-284.504,769.759,5040,-4130,700
598.959,-277.245,770.735,4690,-4760,910
600.85,-280.722,770.674,3500,-5950,1540
606.584,-275.171,768.478,1750,-7280,1750
605.791,-263.276,759.084,0,-8400,2170
606.401,-260.714,744.993,-560,-8330,2940
605.73,-260.531,743.285,140,-6860,3850
611.647,-271.267,753.594,1750,-4690,4410
618.967,-278.343,753.594,3290,-2870,3290
620.37,-289.567,777.018,3920,-1190,2870
630.74,-285.663,802.272,3080,-1190,2240
631.167,-286.395,815.753,1470,-2940,2380
629.276,-294.386,809.836,350,-4970,2520
629.703,-289.994,810.202,-280,-5950,2310
633.18,-287.615,818.315,-1050,-7070,2450
637.084,-285.968,820.511,-2100,-8820,2450
640.012,-286.639,826.855,-3360,-10850,2310
644.709,-293.105,828.014,-4550,-13580,2240
644.953,-297.985,816.424,-5530,-16310,1820
641.476,-298.229,806.786,-6790,-18480,1330
637.816,-300.791,798.734,-8260,-20300,1190
638.67,-305.061,784.765,-9590,-21630,980
639.219,-302.865,773.541,-10080,-22120,70
636.291,-295.301,771.101,-9450,-21840,-770
637.328,-284.992,768.295,-8190,-21630,-840
634.644,-290.116,757.01,-7000,-21560,-280
635.559,-294.203,745.176,-6090,-21140,70
637.999,-295.667,743.102,-5950,-20580,0
640.622,-297.985,746.762,-6930,-20790,70
643.55,-299.51,742.431,-8330,-21910,140
646.478,-300.608,731.39,-9730,-23100,-280
644.16,-292.19,716.75,-11060,-23800,-980
641.354,-281.942,707.661,-12530,-24010,-840
637.755,-279.807,692.106,-13720,-24080,-70
638.06,-287.859,675.392,-13440,-23030,560
637.999,-290.787,660.752,-11410,-20510,280
635.315,-289.75,656.177,-8470,-16730,-350
560.529,-143.045,-1118.62,11970,7630,-5740
572.79,-143.777,-1143.02,13580,13230,-7210
575.169,-166.896,-1152.47,16450,20160,-8890
582.123,-176.595,-1160.4,20790,27930,-13020
568.764,-180.011,-1166.63,28490,36540,-18690
544.547,-179.523,-1204.63,44310,48230,-27090
513.62,-166.469,-1209.75,66920,65170,-37800
476.776,-149.511,-1211.16,94430,85400,-49420
436.882,-121.573,-1207.01,127750,108780,-62090
393.755,-84.668,-1194.5,165200,135450,-74340
356.484,-47.458,-1169.49,203560,164570,-84840
323.91,-9.699,-1130.64,240520,195510,-92890
307.318,12.261,-1075.55,276220,227570,-99470
312.808,25.864,-970.754,308630,258790,-105630
346.907,24.217,-815.204,333410,283990,-110460
396.439,27.633,-646.844,345660,296590,-112980
431.88,20.191,-522.282,346290,295820,-112000
471.164,11.163,-462.685,340830,287070,-109410
490.867,7.015,-398.025,329140,275590,-105980
509.228,-1.525,-341.6,313530,261660,-101290
529.968,-1.464,-309.148,299110,247380,-97090
536.983,0.61,-274.5,285740,234710,-92890
533.445,9.821,-254.492,272790,222950,-88060
522.892,24.949,-243.268,260960,213500,-82320
510.265,31.293,-229.177,249550,206780,-74830
509.045,26.596,-214.11,238980,202090,-66220
512.522,21.228,-201.117,230160,199710,-57680
521.916,14.152,-176.229,222880,199640,-50610
534.299,8.418,-137.067,218190,201460,-45080
542.656,-8.174,-92.964,215250,203560,-40530
561.078,-16.775,-57.218,214340,206290,-37870
570.716,-7.686,-26.169,215250,210770,-36960
578.524,8.967,15.006,218680,217560,-36680
580.598,10.248,85.461,220640,224420,-35070
596.153,14.274,150.365,220010,229250,-32550
604.571,25.864,197.274,218750,233310,-29400
593.164,37.82,255.224,215530,237090,-25060
591.273,49.776,310.612,211540,240450,-17780
591.639,36.6,393.023,205870,242340,-8540
614.27,2.257,472.506,197960,241290,1050
646.905,-58.438,558.211,186900,236740,10290
682.163,-137.982,680.272,169960,227500,17570
717.482,-205.204,774.334,145670,210700,22050
746.884,-238.571,835.334,116480,189000,24780
743.285,-234.362,870.287,86590,164500,26390
737.429,-223.138,871.873,60830,141470,29330
726.205,-224.297,862.967,38010,119910,32760
693.875,-219.051,828.99,15470,101780,35980
681.919,-222.833,809.348,-5180,90300,40110
693.57,-221.552,828.258,-19740,83510,42700
691.862,-214.354,877.912,-28140,79380,43470
685.152,-221.918,903.959,-33110,75810,43820
691.984,-235.155,907.558,-33460,73290,44100
689.422,-251.503,947.696,-32340,72310,43890
692.716,-258.701,960.75,-33110,70000,43050
690.276,-258.762,966.179,-32760,68530,42630
685.396,-267.79,1015.96,-31220,68460,42630
711.199,-287.493,1060.3,-28490,66850,41790
725.168,-296.277,1109.59,-23240,63560,39480
723.765,-315.919,1114.9,-18340,58030,36540
725.351,-324.581,1101.78,-13790,53200,33180
716.933,-326.838,1112.58,-11410,48930,30100
708.088,-320.555,1118.37,-10780,44240,28000
713.761,-317.688,1120.33,-9590,39480,26110
710.589,-318.847,1119.59,-7140,35420,23940
713.822,-328.241,1136.43,-4340,31360,22470
718.763,-328.119,1134.54,-1890,25480,20440
709.552,-328.546,1126.12,-1190,19250,18550
698.633,-328.241,1115.87,-2170,12740,17640
690.276,-329.339,1097.82,-4060,6020,17640
678.381,-339.587,1059.94,-5810,-210,17640
660.752,-347.578,1016.32,-6300,-4620,16800
645.197,-349.591,969.961,-3780,-6230,15120
636.108,-346.846,940.986,2030,-5040,12460
628.971,-352.58,931.836,8820,-3360,9520
625.799,-353.251,920.49,13580,-3080,6860
619.821,-349.408,912.56,14420,-4970,5180
610.976,-342.759,895.175,11550,-8890,4830
605.73,-337.208,874.984,7490,-13510,4900
597.19,-329.217,850.95,4760,-17290,4480
581.391,-317.81,819.352,3780,-19880,3850
570.35,-308.538,785.497,4340,-20720,3150
562.542,-297.68,761.707,5880,-19810,2520
560.773,-291.519,747.921,7420,-18270,2030
559.248,-287.493,740.296,8190,-16870,1750
554.978,-287.676,729.682,7770,-15890,1960
556.015,-287.188,723.46,7070,-14700,2240
553.88,-288.408,718.824,6300,-13370,2660
558.455,-294.752,716.506,5390,-12180,3150
562.969,-296.521,715.225,3990,-11340,3150
565.531,-291.885,713.456,2310,-10570,2940
563.701,-286.273,711.016,630,-9730,3010
563.579,-285.175,706.136,-1260,-8610,3570
567.422,-291.519,709.125,-3220,-7140,4130
576.389,-298.656,726.51,-4760,-5600,4130
581.391,-293.166,740.113,-6020,-4970,3850
582.123,-290.421,744.444,-6930,-4690,4060
586.149,-289.994,744.81,-7490,-4550,4760
592.127,-293.593,745.908,-7490,-3990,4830
594.506,-296.277,752.557,-6440,-2870,4410
594.445,-298.229,758.169,-5250,-1750,3920
598.593,-294.325,767.441,-4760,-700,3430
599.447,-291.153,784.46,-4900,-280,3430
601.46,-292.068,793,-5040,-560,3850
604.51,-291.763,798.246,-4970,-1050,4200
604.937,-289.872,800.625,-4340,-1400,4410
606.34,-289.506,804.285,-2870,-1540,4410
606.035,-287.493,807.762,-1400,-1540,4550
605.791,-288.225,813.13,-490,-1750,4900
605.303,-293.288,810.141,-560,-2520,5530
604.571,-292.739,806.969,-1260,-3430,5880
601.277,-294.142,800.625,-1960,-4200,6230
599.508,-297.68,795.806,-2520,-4690,6580
600.728,-308.843,791.536,-3010,-5040,6930
607.255,-315.797,789.035,-2940,-5320,6440
604.998,-316.041,783.362,-2590,-5530,5390
601.582,-312.259,775.188,-2660,-5670,4690
596.031,-310.917,767.99,-2870,-5530,4550
595.238,-311.405,766.221,-2590,-4830,4620
487.451,-131.943,-1399.58,-4830,3920,-10710
496.174,-142.008,-1390.13,-5250,19600,-13160
494.588,-146.644,-1352.61,-4060,33110,-16800
495.32,-133.834,-1336.94,210,44240,-21910
477.935,-123.342,-1336.94,9520,56210,-28980
440.908,-94.672,-1354.99,26810,71680,-39480
396.866,-49.898,-1351.58,53550,93380,-52360
364.597,-10.126,-1310.95,85540,118930,-65240
349.652,21.655,-1242.02,118090,144620,-76230
344.345,39.772,-1170.04,146440,167510,-84490
338.001,44.103,-1097.39,168560,186760,-90300
326.96,41.541,-1044.2,184730,202440,-94850
318.359,54.595,-971.425,195160,215950,-98490
316.468,76.311,-880.047,202020,226170,-100100
318.542,98.271,-799.954,207550,232540,-99610
316.895,115.534,-746.579,214480,236670,-97860
309.392,129.93,-717.299,225400,241780,-96390
299.327,149.328,-694.912,242340,249970,-96530
287.493,175.497,-683.2,268940,263620,-99400
